Young	Elderly	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32383	0.0918607655198268	0.04891927170115013	0.0342465513818474
32302	32392	0.14585609768297902	0.06026262772988767	0.0342465513818474
32302	32393	0.09548067300018642	0.046778721882581066	0.0342465513818474
32302	32395	0.14913118128308833	0.059676750489672886	0.0342465513818474
32302	32415	0.18149785532775264	0.07899176400046687	0.05136279538058042
32302	32428	0.07147976552693414	0.04275570529654527	0.034246551381847394
32302	32430	0.19628237143107408	0.08182089373201552	0.05922209243094284
32302	32431	0.08185992058203656	0.043693738069991626	0.0342465513818474
32302	32442	0.11117013100347423	0.06517066443455279	0.04747637440235253
32302	32443	0.19140391705404375	0.08138003356264994	0.04758066659431892
32302	32447	0.10628930378812318	0.051579372108542194	0.0342465513818474
32302	32450	0.1288401832978519	0.05295924717345257	0.0342465513818474
32302	32452	0.06763312416354922	0.04258231658360693	0.034246551381847394
32302	32453	0.0919022804106488	0.04871256428158844	0.0342465513818474
32302	32454	0.13217494795920615	0.06452484794401384	0.04669486329054984
32302	32455	0.13639990041675515	0.05798757123844079	0.0342465513818474
32302	32457	0.09502265076600347	0.052281579592681954	0.03424655138184751
32302	32458	0.10141545254877254	0.049949858241825545	0.0342465513818474
32302	32459	0.1457871753862658	0.07726064848921856	0.05512804137052285
32302	32462	0.11334475727080734	0.0535307825399475	0.0342465513818474
32302	32463	0.07602690216949082	0.04290298706271988	0.0342465513818474
32302	32465	0.15330025284215015	0.06506391217146147	0.03748384517572423
32302	32466	0.1410304772294052	0.05742211989121389	0.0342465513818474
32302	32474	0.11783005804479757	0.05060717911096292	0.0342465513818474
32302	32475	0.17821845470782055	0.07296593503522324	0.05250736301547271
32302	32479	0.12325750185910211	0.05289634285356515	0.0342465513818474
32302	32482	0.17509140525748057	0.07121475619173154	0.04406726655519355
32302	32483	0.1711608989010283	0.06897635804004537	0.03635869630908295
32302	32484	0.06827702733662427	0.04258718465598333	0.034246551381847394
32302	32485	0.09864174913965718	0.05447609742372215	0.03662240905461567
32302	32486	0.12525831321522546	0.05289032505766531	0.0342465513818474
32302	32487	0.0935223353034737	0.04607212694120846	0.0342465513818474
32302	32488	0.18507100762366302	0.06854056166845582	0.0342465513818474
32302	32489	0.10482881760530044	0.058388201008192496	0.04264141181611325
32302	32490	0.16074203393663128	0.0626937085541409	0.041654891394382276
32302	32491	0.15372530117642386	0.07824535229996855	0.06660907963479201
32302	32492	0.09997469154603766	0.04815156554549273	0.0342465513818474
32302	32493	0.10526669091465035	0.052474615399659794	0.0342465513818474
32302	32494	0.12361720960981937	0.05483839383622168	0.0342465513818474
32302	32495	0.2144901843929316	0.07373475694218423	0.03856826269390068
32302	32496	0.22350846311818018	0.09278433840978659	0.06078153084830462
32302	32497	0.20772747383567114	0.07552859920794484	0.042306226451040874
32302	32498	0.08045868599087996	0.043961917805095445	0.0342465513818474
32304	32301	0.1644408553521165	0.0696125479385856	0.04519777807583103
32304	32303	0.1503118563516661	0.06641948778685526	0.04519777807583103
32304	32305	0.22117184252896815	0.07959268661940387	0.04519777807583103
32304	32306	0.1805748727581482	0.06700913639554733	0.035212699385633206
32304	32308	0.2263787442146547	0.08416925915453266	0.04519777807583103
32304	32318	0.22001873726786358	0.09507382707522241	0.07503714422056473
32304	32329	0.14940892420207913	0.06272420383030201	0.04052561130416721
32304	32331	0.29682870582036125	0.10436855037275966	0.06116999674417345
32304	32333	0.21528217333691535	0.0857787148608378	0.04519777807583103
32304	32335	0.15366675154687093	0.06669851264634392	0.04519777807583103
32304	32336	0.1720343843589941	0.07616255171579632	0.04519777807583103
32304	32337	0.19292602747225523	0.07237851007322342	0.04519777807583103
32304	32338	0.1424206842220389	0.06062013193954011	0.03375617266385822
32304	32339	0.1571273581027779	0.06674709412459648	0.04519777807583103
32304	32340	0.13574419772657909	0.0532051131153783	0.03456340015638082
32304	32341	0.16168592263313275	0.06732123353112145	0.04519777807583103
32304	32342	0.175828854196398	0.0694800280602996	0.04519777807583103
32304	32343	0.24021285289790123	0.10437565887143559	0.08036412080287492
32304	32347	0.1514271521843148	0.061379758615460224	0.03498502813487314
32304	32369	0.16295274552924066	0.06875326505203128	0.04519777807583103
32304	32372	0.2285360663780721	0.0777985872295737	0.04519777807583103
32304	32373	0.18191173909105984	0.07079934215306101	0.04519777807583103
32304	32374	0.16730769245587918	0.06848952666526478	0.04519777807583103
32304	32375	0.17758821816850584	0.06201556933553608	0.033253759153687
32304	32376	0.17157968526144296	0.06863842261252667	0.04519777807583103
32304	32377	0.15001933871106476	0.06641133713287047	0.04519777807583103
32304	32378	0.2151773765693199	0.08241193403568403	0.04519777807583103
32304	32379	0.2093583443232001	0.08238387465017782	0.04769058323782338
32304	32380	0.2850568626098403	0.10849456411981132	0.06961464593751365
32304	32383	0.171715059357543	0.07055944413524151	0.04519777807583103
32304	32392	0.21068046984325312	0.07829880824152693	0.04519777807583103
32304	32393	0.1727947173427577	0.06942820373672423	0.04519777807583103
32304	32395	0.18352511380002307	0.0729932823950859	0.04519777807583103
32304	32415	0.14179827058799716	0.057421550332883	0.04175437418269379
32304	32428	0.14436865727937043	0.06577112367141012	0.04519777807583103
32304	32430	0.19583854589829675	0.08860079302886684	0.05922209243094284
32304	32431	0.15962258844210997	0.0670423952393734	0.04519777807583103
32304	32442	0.20749403850270398	0.08266048339892772	0.04747637440235253
32304	32443	0.10802473441519911	0.0462928980987468	0.02834337555503219
32304	32447	0.1549474234943074	0.06628464031125209	0.04519777807583103
32304	32450	0.20066394903049606	0.07231104743514372	0.04519777807583103
32304	32452	0.14660290764254713	0.06632340234434483	0.04519777807583103
32304	32453	0.14742867620340905	0.0664665920661843	0.04519777807583103
32304	32454	0.12583585353100235	0.05418572781912259	0.03456340015638082
32304	32455	0.15626777712810297	0.06259554652581253	0.03456340015638082
32304	32457	0.1914897586690275	0.07848564129304433	0.04519777807583103
32304	32458	0.18038523602777046	0.07127782510207356	0.04519777807583103
32304	32459	0.19301507858009503	0.08292274111138147	0.05512804137052285
32304	32462	0.17428266163007544	0.07165017967857942	0.04519777807583103
32304	32463	0.15868219921351634	0.0669221380171197	0.04519777807583103
32304	32465	0.21265028363679583	0.08025663230646589	0.04519777807583103
32304	32466	0.17932996057560446	0.0721032130166441	0.04519777807583103
32304	32474	0.16018550307633272	0.0668011322989672	0.04519777807583103
32304	32475	0.12835089259792193	0.05058657086397715	0.03456340015638082
32304	32479	0.1898590543549059	0.06996419403732905	0.04519777807583103
32304	32482	0.22190519794366487	0.09058599671652225	0.0719086346137392
32304	32483	0.13091444835018445	0.05245136339116825	0.02862814591931029
32304	32484	0.1472468108156222	0.06632652794942717	0.04519777807583103
32304	32485	0.18293816980714572	0.07557475283818003	0.04519777807583103
32304	32486	0.19001255665286398	0.07319193601929333	0.04519777807583103
32304	32487	0.16097643556832236	0.06802333998047258	0.04519777807583103
32304	32488	0.21148464384517307	0.07400944417343464	0.03778106366099654
32304	32489	0.1634784311219356	0.07390120904009062	0.04519777807583103
32304	32490	0.25051153467852283	0.08443086282421547	0.04519777807583103
32304	32491	0.24572296902484303	0.09801434365746545	0.07329847338342843
32304	32492	0.16199408290928796	0.06767217348131788	0.04519777807583103
32304	32493	0.1501250711747255	0.06542655671478122	0.04519777807583103
32304	32494	0.1822994408562098	0.07188151880308623	0.04519777807583103
32304	32495	0.2445640057932264	0.08153869714065691	0.04098948983246431
32304	32496	0.27302253120269515	0.09934711494191505	0.06078153084830462
32304	32497	0.24875019187627578	0.08728039046117386	0.04519777807583103
32304	32498	0.1435884251746668	0.06485477666664938	0.04519777807583103
32307	32301	0.16839392166798478	0.06852010582748166	0.05035521005403998
32307	32303	0.14540640854377768	0.06527362736952516	0.05035521005403998
32307	32305	0.18435273155412357	0.06557746929236398	0.03105768394077557
32307	32306	0.22341921916206836	0.07719187038683284	0.05035521005403998
32307	32308	0.22147329640676627	0.08326801461984241	0.05035521005403998
32307	32318	0.2017985861126641	0.0711827356725192	0.038471800605006656
32307	32329	0.14555100598621046	0.0618332857543662	0.0485291184783776
32307	32331	0.20539575185379322	0.07018095952167559	0.03401760565331036
32307	32333	0.2283914894575238	0.08572430995135379	0.05035521005403998
32307	32335	0.14195824518148986	0.06519826391867424	0.05035521005403998
32307	32336	0.1547608674612716	0.06979618517987284	0.05035521005403998
32307	32337	0.19770490391114892	0.0764144402813323	0.05035521005403998
32307	32338	0.17754367765015083	0.06449268236084832	0.03976966430906248
32307	32339	0.14985264767277728	0.06560695577593241	0.05035521005403998
32307	32340	0.17152413962687263	0.06958443521415174	0.04362042737242433
32307	32341	0.1723357512780495	0.06783350792451508	0.05035521005403998
32307	32342	0.17092340638850956	0.06838546900743922	0.05035521005403998
32307	32343	0.20854129838901575	0.0997559600569328	0.08036412080287492
32307	32347	0.20551781295792132	0.07725490405553766	0.05035521005403998
32307	32369	0.17094781932616115	0.07058166309602838	0.04690923335892838
32307	32372	0.19605073154922864	0.07391732890237795	0.05035521005403998
32307	32373	0.14582555538523417	0.06752460340028935	0.05035521005403998
32307	32374	0.15411885295349703	0.06751367433019786	0.05035521005403998
32307	32375	0.16055332569664493	0.06092593289479162	0.04601469318452045
32307	32376	0.14928392103759586	0.06498831258020407	0.05035521005403998
32307	32377	0.14511389090317633	0.06526533361504551	0.05035521005403998
32307	32378	0.16678981548939265	0.06500761025693068	0.039182800183040656
32307	32379	0.1773007553126711	0.07799315132059202	0.05035521005403998
32307	32380	0.2801514148019519	0.1077968854636128	0.06961464593751365
32307	32383	0.14212433285719828	0.0665142782612367	0.05035521005403998
32307	32392	0.1740929138856509	0.07216336790324399	0.05035521005403998
32307	32393	0.13521153301813704	0.05822191390082803	0.04026228383174113
32307	32395	0.14203634304040458	0.06513891854278264	0.05035521005403998
32307	32415	0.24258806666229654	0.09111390568917774	0.05136279538058042
32307	32428	0.14078231457525625	0.06488176100227076	0.05035521005403998
32307	32430	0.10623866315129832	0.037226798828747916	0.018313265885191
32307	32431	0.15032034922154702	0.06549165767558522	0.05035521005403998
32307	32442	0.20258859069481555	0.08174260570750001	0.05035521005403998
32307	32443	0.19415223446258778	0.08341290446134723	0.05035521005403998
32307	32447	0.12602976139648825	0.055452733779647094	0.04116339823333881
32307	32450	0.12875277520520811	0.04888900701206922	0.029378367722276977
32307	32452	0.1416974598346587	0.06517585266521073	0.05035521005403998
32307	32453	0.16596661608175828	0.06933651277572746	0.05035521005403998
32307	32454	0.1444794206920284	0.06475118992522404	0.05035521005403998
32307	32455	0.18100690444402123	0.07384353348769869	0.05035521005403998
32307	32457	0.11069182239558872	0.045730741151525395	0.02884557675896382
32307	32458	0.17547978821988203	0.07021129840267304	0.05035521005403998
32307	32459	0.18335251283017867	0.08169055578703005	0.05512804137052285
32307	32462	0.15245459029956038	0.06708381495946039	0.05035521005403998
32307	32463	0.14689575586363107	0.06497451712030487	0.05035521005403998
32307	32465	0.2021599130805335	0.0780283408936127	0.05035521005403998
32307	32466	0.1895340099173684	0.07452870990320305	0.05035521005403998
32307	32474	0.149224738031824	0.062355944311246025	0.05035521005403998
32307	32475	0.18929886232983612	0.07935729512792662	0.05035521005403998
32307	32479	0.13227883861218992	0.05918688092835357	0.04622514623590035
32307	32482	0.2749697274162545	0.10724576935855006	0.0719086346137392
32307	32483	0.1601487910310196	0.06953211554758582	0.05035521005403998
32307	32484	0.14234136300773376	0.06517903330008472	0.05035521005403998
32307	32485	0.1987551528148216	0.07686018243791821	0.05035521005403998
32307	32486	0.19932264888633494	0.07233273511845263	0.05035521005403998
32307	32487	0.14224478182751682	0.06471344847170962	0.05035521005403998
32307	32488	0.2053404685136761	0.07815304109534947	0.05035521005403998
32307	32489	0.19109706738005966	0.07817835366534641	0.05035521005403998
32307	32490	0.25871147143198886	0.08411303849470905	0.05035521005403998
32307	32491	0.2739457493334866	0.10237073301845412	0.07329847338342843
32307	32492	0.14394136760326554	0.05771556341516859	0.03895150997768082
32307	32493	0.12068355460123342	0.056303799565312965	0.04334045585498647
32307	32494	0.16852426774245405	0.06837052120056838	0.05035521005403998
32307	32495	0.17577606035978688	0.06168532646975939	0.02884557675896382
32307	32496	0.2923295865619779	0.10185602706071473	0.06078153084830462
32307	32497	0.16937891020452894	0.06251727623389189	0.03789234575881728
32307	32498	0.13408092231107066	0.06153091599985097	0.05035521005403998
32309	32301	0.09520061956084686	0.03914629962618762	0.02188203379734205
32309	32303	0.07221310643663975	0.0331372041939207	0.02188203379734205
32309	32305	0.1558978372748766	0.05713416717920373	0.0310521945647525
32309	32306	0.15022591705493044	0.05287733659737006	0.028571970115202516
32309	32308	0.10878403141840104	0.04508726361959587	0.026940465254553736
32309	32318	0.23625615007560524	0.09486270524068632	0.07503714422056473
32309	32329	0.13342756773042097	0.05677194108942931	0.03571244941653273
32309	32331	0.23233781746339888	0.09009443772673116	0.06167343340566278
32309	32333	0.18018138505117226	0.06880961271052244	0.043636712404269695
32309	32335	0.07556800163184457	0.03369298937695912	0.02188203379734205
32309	32336	0.0886069083369262	0.04427230677602082	0.032819281500777286
32309	32337	0.1429641222306237	0.05294639305572287	0.03128598397903026
32309	32338	0.14853548002575806	0.05290035488515183	0.021882033797342104
32309	32339	0.07902860818775154	0.03378905914640304	0.02188203379734205
32309	32340	0.12312537662089412	0.04732241125804986	0.027778062651364843
32309	32341	0.09914244917091158	0.037931684238367555	0.02188203379734205
32309	32342	0.0937935676253715	0.03891015604159665	0.02188203379734205
32309	32343	0.16766529507905614	0.08781804395518036	0.08036412080287492
32309	32347	0.12551142426284578	0.05475551578965092	0.032009143643851656
32309	32369	0.10701811812808892	0.04743361139410344	0.03269633618661405
32309	32372	0.14178576144090743	0.05201699646467973	0.03108489297878414
32309	32373	0.10381298917603349	0.04121981068888579	0.0230905030886161
32309	32374	0.10398280189977394	0.04122979512350509	0.02188203379734205
32309	32375	0.1565187812970577	0.0541774827085062	0.02895094686866595
32309	32376	0.08896556174693998	0.03578672974291288	0.02188203379734205
32309	32377	0.07192058879603841	0.03312086417497528	0.02188203379734205
32309	32378	0.15848550886416324	0.06299779468922188	0.039182800183040656
32309	32379	0.1403043485122607	0.06049790732920165	0.04769058323782338
32309	32380	0.20695811269481396	0.09196519117290644	0.06961464593751365
32309	32383	0.09638266345076596	0.040806385537016744	0.023717696435727686
32309	32392	0.13682700663042463	0.05332006193123364	0.03138005045795411
32309	32393	0.11105349934817038	0.04331150904995977	0.02188203379734205
32309	32395	0.13208678483389585	0.05081283942548724	0.024842704397791626
32309	32415	0.1883545420396323	0.07461465226513789	0.05136279538058042
32309	32428	0.07235079909090569	0.033168001028547556	0.02188203379734205
32309	32430	0.17577931097625477	0.07483532392501832	0.05922209243094284
32309	32431	0.07590687078691383	0.03324625936910052	0.02188203379734205
32309	32442	0.12939528858767763	0.059323532090274134	0.04747637440235253
32309	32443	0.1788589441320857	0.07435558054946588	0.0439079286622035
32309	32447	0.08987903121914648	0.03897786097864351	0.021882033797342104
32309	32450	0.13727199807499385	0.04806977280743217	0.022466445882471375
32309	32452	0.06850415772752078	0.032944189813246705	0.02188203379734205
32309	32453	0.09277331397462035	0.04055835149155581	0.023649009520459785
32309	32454	0.12311776903443805	0.05786429103767664	0.04669486329054984
32309	32455	0.14374087033623484	0.05167620104988215	0.023829234462318216
32309	32457	0.11623742206657384	0.05335280529739563	0.0415013979522017
32309	32458	0.08684315145634991	0.04053621521033905	0.024344747129307565
32309	32459	0.1499925781266423	0.06968916149047913	0.05512804137052285
32309	32462	0.10776714180203228	0.0462343015105003	0.030073515264647077
32309	32463	0.09408697995123044	0.036819390581564714	0.02188203379734205
32309	32465	0.0884547907215752	0.038645860253503306	0.02596599390114207
32309	32466	0.13285985682277718	0.05068891209747595	0.028147199232627318
32309	32474	0.11551504833063841	0.04281533060007576	0.02188203379734205
32309	32475	0.1695733136948594	0.06712197241060852	0.05250736301547271
32309	32479	0.136513381471646	0.04761666641256991	0.022648484810929403
32309	32482	0.24124679993453496	0.09577953245154058	0.0719086346137392
32309	32483	0.1707433649989859	0.06348073664737384	0.03635869630908295
32309	32484	0.06914806090059583	0.032950481843935515	0.02188203379734205
32309	32485	0.12556185070768366	0.052391941328834554	0.03662240905461567
32309	32486	0.12612934677919702	0.045491234776934786	0.022579647411190784
32309	32487	0.07439997496433287	0.03227703189409611	0.02188203379734205
32309	32488	0.19182115074605888	0.06300694049588582	0.031195872357078325
32309	32489	0.11790376527292173	0.05430730018734087	0.04264141181611325
32309	32490	0.18551816932485093	0.06254942938689671	0.041654891394382276
32309	32491	0.20116697367649244	0.08629415674815183	0.07329847338342843
32309	32492	0.09348248918649682	0.039554678285031133	0.02188203379734205
32309	32493	0.08973129821968157	0.038206102259136544	0.021882033797342104
32309	32494	0.12204073106420571	0.04774217627382792	0.03019229998185463
32309	32495	0.21763442992765208	0.07007199120567216	0.04098948983246431
32309	32496	0.22317794023787918	0.08638969805596064	0.06078153084830462
32309	32497	0.2047162183450177	0.0704783056966657	0.042306226451040874
32309	32498	0.07408962785928636	0.03432893638978328	0.02188203379734205
32310	32301	0.07828042080721026	0.03306488093869326	0.020603892342382024
32310	32303	0.055292907683003156	0.02566959054711041	0.017303781846697952
32310	32305	0.15196169796245745	0.0551970844963595	0.0310521945647525
32310	32306	0.13330571830129384	0.0485475674230777	0.028571970115202516
32310	32308	0.13135979554599175	0.05772212494019052	0.044554394338438996
32310	32318	0.20745496548499937	0.09163660143463737	0.07503714422056473
32310	32329	0.13180088848230226	0.054601220092868816	0.03571244941653273
32310	32331	0.19936631455155468	0.08456559376884132	0.06167343340566278
32310	32333	0.13157488705103504	0.05922023704393542	0.043636712404269695
32310	32335	0.04515384934201533	0.02434575370985595	0.017303781846697952
32310	32336	0.06785816172530068	0.03703971460905721	0.03197858709557799
32310	32337	0.12604392347698712	0.048622773621810216	0.03128598397903026
32310	32338	0.15388806675510175	0.05409794299624576	0.027555915656301944
32310	32339	0.056969216459887284	0.025785980168537958	0.017303781846697952
32310	32340	0.1034799060621499	0.04332208400781589	0.03073225976604288
32310	32341	0.07370213351090665	0.03006961395895582	0.017303781846697952
32310	32342	0.055892299247191635	0.02499026291985677	0.015508133806076296
32310	32343	0.1617506044275529	0.08639919772591795	0.08036412080287492
32310	32347	0.13540731704058384	0.05534262626050033	0.03498502813487314
32310	32369	0.0938940068753264	0.042553508280205564	0.03269633618661405
32310	32372	0.11994465214891809	0.0460996057247504	0.03108489297878414
32310	32373	0.08589524584186758	0.0354954415424613	0.0230905030886161
32310	32374	0.06575556396975069	0.027857102730172497	0.017303781846698008
32310	32375	0.1570270012582491	0.0519185590999935	0.02895094686866595
32310	32376	0.08708283753213136	0.0324066018253091	0.017303781846697952
32310	32377	0.055000390042401814	0.025648493537903248	0.017303781846697952
32310	32378	0.14924053548268768	0.060508478679304534	0.039182800183040656
32310	32379	0.11638776959273822	0.056533982978201246	0.04769058323782338
32310	32380	0.19003791394117736	0.0895457981400352	0.06961464593751365
32310	32383	0.07946246469712936	0.03501449239475497	0.023717696435727686
32310	32392	0.07596634694751125	0.03344419870673777	0.023387136849899348
32310	32393	0.0630415452328173	0.02908719372515778	0.017303781846698008
32310	32395	0.10622513412530343	0.041493235984855166	0.024831473533357018
32310	32415	0.17624091844035028	0.07161145096780368	0.05136279538058042
32310	32428	0.0554306003372691	0.025709334283416128	0.017303781846697952
32310	32430	0.17819315670375807	0.07434768446291506	0.05922209243094284
32310	32431	0.06581075539237152	0.02724082011284612	0.017303781846697952
32310	32442	0.11247508983404103	0.05549896428522328	0.04747637440235253
32310	32443	0.1753547518643787	0.07386223254512037	0.04758066659431892
32310	32447	0.09024013859845814	0.03864390198987243	0.026400141491300322
32310	32450	0.1064458564021743	0.03941553182767811	0.02185565237478093
32310	32452	0.05158395897388418	0.025419937441267085	0.017303781846697952
32310	32453	0.07585311522098376	0.034725112710822	0.023649009520459785
32310	32454	0.11482970763113787	0.05473915907364226	0.04669486329054984
32310	32455	0.12786852958011935	0.047236461891366766	0.023829234462318216
32310	32457	0.08657973779702915	0.044005220369165994	0.03613577785713762
32310	32458	0.06885759240154166	0.03231294730408269	0.024344747129307565
32310	32459	0.1308394731146068	0.06590180170801367	0.05512804137052285
32310	32462	0.0714727253017674	0.03061961830963999	0.019006646359449153
32310	32463	0.06568896911031863	0.028130586859564436	0.017303781846697952
32310	32465	0.1199412155872096	0.0525984083993293	0.03748384517572423
32310	32466	0.07157115958721055	0.02910327464600201	0.017553901214260703
32310	32474	0.10178089285513253	0.037336391248492244	0.019266163131155367
32310	32475	0.1455904532961278	0.06249724528262404	0.05250736301547271
32310	32479	0.11472613102246632	0.04271550072224403	0.022648484810929403
32310	32482	0.19585329146507452	0.08822871271815341	0.0689680694240169
32310	32483	0.14287573885954324	0.058758727920322544	0.03635869630908295
32310	32484	0.052227862146959236	0.02542809137183183	0.017303781846697952
32310	32485	0.10864165195404707	0.048018424518831794	0.03662240905461567
32310	32486	0.10920914802556042	0.040377048165968064	0.022579647411190784
32310	32487	0.05035660884937104	0.02287741500961006	0.013963646101705085
32310	32488	0.16406589268455007	0.05817125012479193	0.031195872357078325
32310	32489	0.09494155378627983	0.04974536827402409	0.04264141181611325
32310	32490	0.16859797057121434	0.05893457977870956	0.041654891394382276
32310	32491	0.1925278919615963	0.08431962050045744	0.07329847338342843
32310	32492	0.08532380509926946	0.033933652888737	0.020092238280419283
32310	32493	0.08299943821629296	0.03973880080679419	0.028975393551688544
32310	32494	0.10756804442015433	0.042897190728857316	0.03019229998185463
32310	32495	0.17893730970236932	0.06396943282352396	0.0392863686867958
32310	32496	0.20789798833870243	0.08340243697229671	0.06078153084830462
32310	32497	0.17186039692941973	0.06488214844316456	0.042306226451040874
32310	32498	0.06440952080121493	0.02766893115017952	0.017303781846697952
32311	32301	0.08431303698865344	0.07836475156520163	0.07822046749770938
32311	32303	0.08943119370400343	0.0857966080116304	0.08572224499488444
32311	32305	0.1486981718525875	0.08091544620238585	0.06711608612378717
32311	32306	0.1403204011650715	0.08552321945437363	0.07711210127459656
32311	32308	0.16549808156699203	0.10016972484266903	0.08572224499488444
32311	32318	0.2528913873056301	0.12436839788431737	0.08572224499488446
32311	32329	0.1802190627462787	0.09933242176507522	0.08572224499488446
32311	32331	0.22847551762625984	0.11677822676207042	0.08572224499488446
32311	32333	0.1732497750425509	0.10487014086899978	0.08572224499488446
32311	32335	0.09278608889920825	0.08601279659252828	0.08572224499488446
32311	32336	0.12503989710363006	0.09366711317144844	0.08572224499488444
32311	32337	0.12999068693477195	0.09097432942113552	0.08572224499488446
32311	32338	0.1769623021648678	0.09365629521113358	0.08234575318938542
32311	32339	0.09624669545511522	0.08605047450485609	0.08572224499488444
32311	32340	0.1487757835353406	0.09330195659219692	0.08572224499488446
32311	32341	0.11395424889472006	0.0877598787241128	0.08572224499488446
32311	32342	0.11494819154873531	0.08818720932024761	0.08572224499488444
32311	32343	0.07193511428016613	0.03565225569026366	0.024256676314053705
32311	32347	0.18275669408355583	0.09954609571177929	0.08572224499488446
32311	32369	0.09316875161740701	0.08396348279674883	0.08339237972352409
32311	32372	0.14782983089458923	0.08829852191967948	0.07955768899180526
32311	32373	0.12103107644339717	0.08923035603279496	0.08572224499488444
32311	32374	0.12445574287995104	0.08923496876470552	0.08572224499488444
32311	32375	0.19367504127386576	0.0969415640809688	0.08572224499488446
32311	32376	0.12122112355313164	0.08804724816431907	0.08572224499488446
32311	32377	0.08299989938938634	0.08299989938938634	0.08299989938938634
32311	32378	0.1614793724593392	0.09459471289283213	0.0793364990228147
32311	32379	0.10319265436518243	0.06387223212977937	0.05830377594894132
32311	32380	0.09766087363747655	0.05793755606209385	0.043269868697718206
32311	32383	0.11360075071812964	0.08904012997018487	0.08572224499488444
32311	32392	0.14589775149175893	0.0875209501877037	0.0769966447790873
32311	32393	0.132828603264676	0.09021568855080868	0.08572224499488446
32311	32395	0.16722030211442357	0.09537486120746462	0.08572224499488446
32311	32415	0.16580405497343115	0.10199004781308034	0.08572224499488446
32311	32428	0.08956888635826937	0.0858085073681013	0.08572224499488446
32311	32430	0.218194326113975	0.11058801134138475	0.08572224499488446
32311	32431	0.0999490414133718	0.08627973312351808	0.08572224499488446
32311	32442	0.1466133758550413	0.09890533405321247	0.08572224499488444
32311	32443	0.20568861432943908	0.1102622304508416	0.08572224499488446
32311	32447	0.12437842461945842	0.09052889720110328	0.08572224499488444
32311	32450	0.16495479798819718	0.09316968458672419	0.08572224499488446
32311	32452	0.08572224499488446	0.08572224499488446	0.08572224499488446
32311	32453	0.10999140124198403	0.08892673119048261	0.08572224499488444
32311	32454	0.15026406879054138	0.09848099107713414	0.08572224499488444
32311	32455	0.15012419467040145	0.09451673608128672	0.08572224499488446
32311	32457	0.13345550933393752	0.09544372937817115	0.08572224499488444
32311	32458	0.11950457338010778	0.0896104789615307	0.08572224499488444
32311	32459	0.07789547909114625	0.04594032513878475	0.03152237776341238
32311	32462	0.13143387810214258	0.09165475590865765	0.08572224499488444
32311	32463	0.11130506721859412	0.08728488510223051	0.08572224499488444
32311	32465	0.1713893736734854	0.09883502551419775	0.08572224499488446
32311	32466	0.15911959806074044	0.09398058019685454	0.08572224499488446
32311	32474	0.1359191788761328	0.08997853176678061	0.08572224499488446
32311	32475	0.19561057881991062	0.10420689649395036	0.08572224499488446
32311	32479	0.15373146873900967	0.09235978867861126	0.08572224499488446
32311	32482	0.16666699021039005	0.08157487717144042	0.06113029628067701
32311	32483	0.18925001973236355	0.10145337633516688	0.08572224499488446
32311	32484	0.08636614816795951	0.08572466330210513	0.08572224499488446
32311	32485	0.07316527053338157	0.05566728407648076	0.052729986607834345
32311	32486	0.1149704903054376	0.07977523793672263	0.07558107791872315
32311	32487	0.11161145613480894	0.0875082309398567	0.08572224499488444
32311	32488	0.16292124301053196	0.08321075519862402	0.07080012234907218
