Elderly_sub1	Elderly_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32303	32305	0.48538683667938753	0.12487433543347513	0.06165808291420871
32303	32306	0.4953793091319463	0.1619666929308193	0.08326911200630144
32303	32308	0.32786973191020563	0.1119055599235422	0.06165808291420871
32303	32318	0.32559557334264394	0.0950178855460362	0.04808972160382741
32303	32329	0.4627616311156834	0.12978893040538642	0.06396325005324344
32303	32331	0.39662552138325824	0.11892534834324171	0.07350451447087025
32303	32333	0.48858184758875595	0.13865847270994883	0.06878788547527703
32303	32335	0.45337219358656033	0.14288075122778618	0.08326911200630144
32303	32336	0.4834365827527988	0.15137007744212286	0.06589781246881676
32303	32337	0.45747967104941134	0.1461911329749156	0.08326911200630144
32303	32338	0.40551657285729	0.13008895608582563	0.07759581204232702
32303	32339	0.41860127887157095	0.1318122275319855	0.08326911200630144
32303	32340	0.289255544998745	0.09581228244506085	0.05223126060406602
32303	32341	0.34793681468922616	0.11991843765699572	0.07236457271145935
32303	32342	0.49357723292156697	0.15518265951580246	0.0832691120063015
32303	32343	0.4435063108439357	0.13539910879405448	0.0759433362926597
32303	32347	0.441269864521722	0.13538324870732524	0.06165808291420871
32303	32369	0.56528471423467	0.14797330935266118	0.08326911200630144
32303	32372	0.32606785379805314	0.09779725186708645	0.04818221975731185
32303	32373	0.5294475423756697	0.16456319819924564	0.10293280235278668
32303	32374	0.3884694069414925	0.13379975545839953	0.08326911200630144
32303	32375	0.3825517699758049	0.12148481343771539	0.07091078148475982
32303	32376	0.6425972399232458	0.1774826437267483	0.08851177605751204
32303	32377	0.3339645912071928	0.11428309267747212	0.06165808291420871
32303	32378	0.4165043740183999	0.132266341134743	0.08326911200630144
32303	32379	0.33691597666927975	0.11615545410939396	0.06459922062581913
32303	32380	0.3214326406768973	0.10824872407316001	0.07057090199415694
32303	32383	0.3710715250306696	0.1238522524290495	0.07755812311809263
32303	32392	0.2985351363706587	0.0980349615323685	0.061525833151875986
32303	32393	0.38123649623473305	0.11830630230966034	0.08112978020151584
32303	32395	0.47433348964504896	0.13967310733715077	0.08326911200630144
32303	32415	0.4178790991270949	0.13937362053283703	0.08326911200630144
32303	32428	0.43652883770592654	0.13026078343657493	0.06447777920129893
32303	32430	0.3865141385435984	0.13893278938010553	0.08611686614280711
32303	32431	0.3376733971294061	0.12652288359502792	0.08216544424178573
32303	32442	0.3010811717267926	0.08916679599717543	0.04822248674964236
32303	32443	0.2914172898277777	0.08454371796203859	0.03456030565082202
32303	32447	0.4004749160923884	0.129500650176758	0.08326911200630144
32303	32450	0.24030193605628436	0.0672014459347539	0.028163400902507574
32303	32452	0.3607253619463003	0.12342250218533224	0.06817571116417143
32303	32453	0.2904580971856512	0.09614240498399122	0.05890498431452418
32303	32454	0.33106726545469356	0.10717396090014351	0.054181453321005435
32303	32455	0.29183179755761934	0.10251415205711367	0.06165808291420871
32303	32457	0.4133276263644034	0.11904082102510408	0.05628234586065339
32303	32458	0.36594548156616014	0.12218177376274462	0.07668362075080504
32303	32459	0.44603739901693884	0.14617219656333405	0.08037466376217339
32303	32462	0.38659874067480776	0.12931885591863854	0.075130064251959
32303	32463	0.33854267052249487	0.10856335500486264	0.06165808291420871
32303	32465	0.4043769614353192	0.13404291986916647	0.08210030616776809
32303	32466	0.3463240020495185	0.11493008788014519	0.06165808291420871
32303	32474	0.42957056043954145	0.1252869556189152	0.06519006288081475
32303	32475	0.48300904230305924	0.13873277955294933	0.08288012148586643
32303	32479	0.32000983747725104	0.10232205461643089	0.06165808291420871
32303	32482	0.3317618106656987	0.11284049781916448	0.06655785807929182
32303	32483	0.4102911861917464	0.13416241568602474	0.08326911200630144
32303	32484	0.2936744368041284	0.09649039584853006	0.057965283101268694
32303	32485	0.42253385306763874	0.14031022689158562	0.08326911200630144
32303	32486	0.3727356406138691	0.10803292576541693	0.04682865829612837
32303	32487	0.3412568210860751	0.12354065753975395	0.07751289584691956
32303	32488	0.5060336371655217	0.13738563906883983	0.0586752167514103
32303	32489	0.25293375794631606	0.080867301405882	0.044487079229968085
32303	32490	0.3410237359786805	0.11598222153324053	0.0705555652522789
32303	32491	0.3599842349041012	0.12686438469592293	0.08326911200630144
32303	32492	0.33869945978299876	0.10156051223933811	0.04828519808660314
32303	32493	0.36595018058700163	0.12956993672698464	0.07206233336929369
32303	32494	0.36716250830432257	0.11578836236903048	0.05872717685934403
32303	32495	0.327144046605171	0.10463340289396798	0.061250951711778745
32303	32496	0.39809517485510915	0.12003594503380138	0.06165808291420871
32303	32497	0.31060685907449426	0.08915164487707959	0.03902845630177221
32303	32498	0.32199862952701097	0.10975381348777076	0.06676873329190713
32305	32306	0.3278453029190065	0.10543810157195209	0.05904615165081406
32305	32308	0.4193093985480999	0.10677705417160327	0.05769591163227439
32305	32318	0.46079418978012326	0.12629497962817907	0.0584873108059446
32305	32329	0.31521078289057003	0.08597221492514742	0.04186308290702134
32305	32331	0.4563912833677982	0.11887985188279557	0.06632735928495476
32305	32333	0.3535380074224703	0.11065992360856486	0.06632735928495476
32305	32335	0.31137031378009705	0.09295028578815377	0.05415973745237801
32305	32336	0.5802432630435153	0.1641075180930364	0.0775979537553701
32305	32337	0.3017159073435226	0.0959201373772097	0.056801198942184716
32305	32338	0.42625017454029007	0.12300370248075206	0.06632735928495476
32305	32339	0.36056214044584334	0.10450910447449452	0.06632735928495476
32305	32340	0.3859487923203145	0.10975037886413755	0.05598090598488037
32305	32341	0.2603557136775261	0.08160710918541791	0.04087373035763142
32305	32342	0.5316894893383519	0.15234113805754645	0.09323409911768349
32305	32343	0.3120578098912548	0.08504219869508894	0.044717230090828064
32305	32347	0.3532136945663071	0.09853292012466502	0.05185358389879491
32305	32369	0.4327819208004539	0.1301637959669224	0.06632735928495476
32305	32372	0.3144797465536965	0.09355248239950611	0.05055474472694177
32305	32373	0.3638585609664823	0.12700442482700333	0.08784927452065228
32305	32374	0.3599578074805645	0.10780624718350067	0.06632735928495476
32305	32375	0.3827163913520908	0.11310377922796305	0.06493425601010883
32305	32376	0.4575304558339021	0.1423877056910778	0.07706932022818092
32305	32377	0.36664400848798107	0.10184504875799226	0.052070127254622234
32305	32378	0.3416471514396385	0.10122678746328449	0.06632735928495476
32305	32379	0.2967502812429337	0.09297098383592095	0.05172442479380934
32305	32380	0.4056615726177711	0.11805635861416024	0.06632735928495476
32305	32383	0.40314069472516467	0.12075670602485523	0.06632735928495476
32305	32392	0.4079807400127421	0.11775482668922956	0.06527547853269033
32305	32393	0.426836676599378	0.12548964001474544	0.08112978020151573
32305	32395	0.3726255375329024	0.10802807457109673	0.06632735928495476
32305	32415	0.31296287985234233	0.09179110958546108	0.05118865945202311
32305	32428	0.4063688141507109	0.10458651376561184	0.05211571093031697
32305	32430	0.39376618881745495	0.12379478714968076	0.07218171218502678
32305	32431	0.2866014929762135	0.08831698867517745	0.044532293418278024
32305	32442	0.3633649157378976	0.09710220361964722	0.04366327169318085
32305	32443	0.3557732222362056	0.10169542500296745	0.04264223997586214
32305	32447	0.33269371925808194	0.09993729050026909	0.06632735928495476
32305	32450	0.4058688732521009	0.10527513585265781	0.04881688424307329
32305	32452	0.40799208837473866	0.11619223570678165	0.06025321735798472
32305	32453	0.4788600864433619	0.1259536190954924	0.0501210327324878
32305	32454	0.37154662007471784	0.10497398924516062	0.05793109870181978
32305	32455	0.2784078960325199	0.07716723909320766	0.04087373035763142
32305	32457	0.4390460969853108	0.1174018859202753	0.06003199124146774
32305	32458	0.45145963030837805	0.12574631177056317	0.06632735928495476
32305	32459	0.3662995516761347	0.10984472510263785	0.06632735928495481
32305	32462	0.5014663853543224	0.12688336116986182	0.056534012546164414
32305	32463	0.2371875468699569	0.07245769367791834	0.03619435105671731
32305	32465	0.4609665223024604	0.11881481739504436	0.05048021275869641
32305	32466	0.2782495037886992	0.09172495573284639	0.05256392403272536
32305	32474	0.30633761098814116	0.08216525619285166	0.04544774867393442
32305	32475	0.26968820620515377	0.07938816694696055	0.04524697066235872
32305	32479	0.31219804597204587	0.08668651327881317	0.039434738692146976
32305	32482	0.3405209794468586	0.09347632126412052	0.05083441722993631
32305	32483	0.33088392230982056	0.1006307245333264	0.06632735928495476
32305	32484	0.48454219897889794	0.12648271399509958	0.05591799759576266
32305	32485	0.39202592978973316	0.11699282346713316	0.06632735928495476
32305	32486	0.449292178531637	0.12253606777240528	0.06611627095669315
32305	32487	0.3283658125503196	0.10380197161511506	0.06632735928495476
32305	32488	0.3496481061488022	0.09224129524562855	0.034475897674822065
32305	32489	0.33184048376901215	0.09699967589316953	0.052069279425412285
32305	32490	0.4222200007986496	0.1299144070849192	0.08641291047991007
32305	32491	0.3451823016163295	0.10532509810625176	0.06632735928495476
32305	32492	0.2806352724818228	0.09129320567283358	0.04753971605902563
32305	32493	0.4533999067579094	0.1223358602702916	0.07206233336929369
32305	32494	0.3182997047622362	0.09124329898286049	0.04833105197469256
32305	32495	0.34920682141093096	0.09301281931735388	0.03821821960689453
32305	32496	0.3737217476198299	0.10160498485622202	0.05333121029110799
32305	32497	0.38025203340202957	0.10898222032444789	0.05670212500089522
32305	32498	0.37182323637621134	0.10140258770989016	0.048307788822915976
32306	32308	0.43178454923520554	0.1303906421646244	0.07361408021548133
32306	32318	0.4932730544816785	0.15727269210670586	0.07107489870739236
32306	32329	0.32945564727567156	0.1012074313778318	0.05064200891016868
32306	32331	0.4381536414106411	0.12884695560987122	0.07361408021548133
32306	32333	0.39328169360115767	0.1177146051700947	0.054395993005079135
32306	32335	0.27956517064102826	0.09647384134612468	0.05201503763067805
32306	32336	0.607077872976625	0.17929313934667357	0.0775979537553701
32306	32337	0.27347629986109845	0.10139328028286464	0.0660035518803157
32306	32338	0.35487332481977274	0.11641673481337206	0.07009878300693795
32306	32339	0.3296749057788973	0.11466116253809172	0.07361408021548133
32306	32340	0.40140383848090566	0.1276554316593237	0.07361408021548133
32306	32341	0.2891126072588476	0.11028850192536634	0.06700345545407038
32306	32342	0.5008022546714059	0.1594768059035367	0.09323409911768349
32306	32343	0.3222298112985756	0.10542874314671448	0.06315312099857717
32306	32347	0.38652487906363303	0.12330298005684548	0.05185358389879491
32306	32369	0.33625435068322473	0.10142890573008051	0.0644952587365144
32306	32372	0.36508711282346223	0.11901540208679279	0.06143766044062693
32306	32373	0.3535130810385959	0.1241214766236129	0.07976302252471323
32306	32374	0.32907057281361846	0.11767419516748745	0.07361408021548133
32306	32375	0.36746702794393055	0.12376976673212628	0.07361408021548133
32306	32376	0.38392605248944844	0.1453281626637973	0.0847051732793469
32306	32377	0.40666720242005705	0.13226884875849337	0.07361408021548133
32306	32378	0.32109128658811237	0.11518291481298336	0.07361408021548133
32306	32379	0.24705046564680622	0.10195165254380219	0.050841807838177155
32306	32380	0.42644705570428537	0.13668984619868177	0.07361408021548133
32306	32383	0.40136165186532635	0.12964262927948964	0.07361408021548133
32306	32392	0.46101531873560214	0.14127957452597784	0.07361408021548133
32306	32393	0.4406695150191657	0.14644666926569377	0.08112978020151573
32306	32395	0.35257799078313007	0.11736365503970311	0.06557283922584523
32306	32415	0.3195315856561693	0.10770509867022744	0.05710118010996479
32306	32428	0.35849166015642314	0.10195436114837532	0.05151691605708186
32306	32430	0.37123570927630406	0.1291923838908176	0.0748716523515538
32306	32431	0.26209578950921364	0.11035210903719105	0.07361408021548133
32306	32442	0.39061126271294005	0.13343354845538433	0.07550363259918785
32306	32443	0.4295958325515893	0.13648041235421218	0.07125168399114057
32306	32447	0.30760259562297254	0.10500218072214104	0.06220075487040022
32306	32450	0.47681749955799774	0.1532806677295578	0.07361408021548133
32306	32452	0.3996272840974704	0.1294291751120756	0.07361408021548133
32306	32453	0.4971800221513874	0.14585529476462447	0.07361408021548133
32306	32454	0.37850887482605855	0.12390565797016379	0.07361408021548133
32306	32455	0.2897061871374689	0.11506037522874897	0.05584081847853528
32306	32457	0.46483321513099124	0.13907463038898293	0.07361408021548133
32306	32458	0.46089299204125594	0.1360785565594156	0.07361408021548133
32306	32459	0.32991985056173334	0.1004621849064822	0.05151691605708186
32306	32462	0.49704077227879534	0.14182017614746528	0.07361408021548133
32306	32463	0.3075410902589347	0.11698420738637255	0.07361408021548133
32306	32465	0.4350629396411575	0.1334606899671565	0.07361408021548133
32306	32466	0.3054271183519647	0.11251808062232536	0.07361408021548133
32306	32474	0.35753020886423503	0.11058169336192206	0.05710203102597555
32306	32475	0.295190085309908	0.09303331011603926	0.05151691605708186
32306	32479	0.3677686437247524	0.12561495613995619	0.07361408021548133
32306	32482	0.3644480835291129	0.11764898661383447	0.06711113371882171
32306	32483	0.308871364985342	0.1094243792909653	0.06344499326591824
32306	32484	0.5117589365928303	0.14856371876463673	0.07361408021548133
32306	32485	0.3611386951227871	0.12614416363565006	0.07361408021548133
32306	32486	0.5309968267233237	0.1571508068920669	0.07361408021548133
32306	32487	0.30553739913484296	0.11417043773867223	0.07361408021548133
32306	32488	0.288088512670948	0.0896937964412644	0.04106925487839708
32306	32489	0.40504753762618656	0.14695159992681733	0.07361408021548144
32306	32490	0.4137281329982293	0.12820995504007357	0.05824973756237761
32306	32491	0.3142950669493835	0.11540539661392546	0.07361408021548133
32306	32492	0.3087746328482332	0.10934563028544374	0.06622661255232232
32306	32493	0.47124748441818987	0.14600706565830732	0.07361408021548133
32306	32494	0.361477040191912	0.1226649713046278	0.06901515808409431
32306	32495	0.3787490249637917	0.12130137758612444	0.06569587711007752
32306	32496	0.4310064001314335	0.1352194304764587	0.07361408021548133
32306	32497	0.4716564238933081	0.14702040892291665	0.07361408021548133
32306	32498	0.38294717948839513	0.1229892771614564	0.07361408021548133
32308	32318	0.3406225734308292	0.12088195981391857	0.08783951200852202
32308	32329	0.3564122816303552	0.09983301444998956	0.048727238180454435
32308	32331	0.23914658937564082	0.06876869897718992	0.03633130699339382
32308	32333	0.37145659302096584	0.10146059992084103	0.054395993005079135
32308	32335	0.3773387870114312	0.1053808088447116	0.051015470656069706
32308	32336	0.3800639563328491	0.13240932573771347	0.06589781246881676
32308	32337	0.3821498077968539	0.1139730709447097	0.05324106923867866
32308	32338	0.3063031538086014	0.0990555228498929	0.0615975418746495
32308	32339	0.23443490943791473	0.07376657916556884	0.05219022853208982
32308	32340	0.211470542924036	0.06205572134814124	0.03226732810391053
32308	32341	0.24693606213489327	0.08247740513711029	0.05219022853208982
32308	32342	0.3202658559939959	0.12238651866333927	0.09323409911768349
32308	32343	0.3086693526256574	0.09099467491451496	0.05219022853208982
32308	32347	0.3308923172962303	0.10971136382784032	0.057677331771168516
32308	32369	0.4377420295352626	0.12135344433097982	0.06449525873651435
32308	32372	0.3718965817398032	0.10722926287280249	0.0491210346139378
32308	32373	0.45333680570846147	0.1571391131512395	0.11477108459884999
32308	32374	0.20831277845888535	0.07433755461459718	0.05219022853208982
32308	32375	0.24049303917433373	0.07498641719203109	0.036517705518128496
32308	32376	0.523702317504122	0.14653302580590255	0.08851177605751204
32308	32377	0.15534076875083824	0.05349430858565525	0.027321670418227195
32308	32378	0.22021759700934573	0.07271194094643656	0.05219022853208982
32308	32379	0.3284819019332916	0.11052970193735695	0.0622767757104955
32308	32380	0.2360672487002783	0.07016332594316169	0.036077782793200064
32308	32383	0.20499301378207208	0.06606611105334535	0.036624534370111594
32308	32392	0.21544643657847	0.07014089522710998	0.04631227815647443
32308	32393	0.45129400611465764	0.13867217882119265	0.08112978020151573
32308	32395	0.31416549293458834	0.08933330835387024	0.05219022853208982
32308	32415	0.27921242602128954	0.09787314782471848	0.05710118010996479
32308	32428	0.31220380954425336	0.09224294114821265	0.056681840165713204
32308	32430	0.3509719079235102	0.13277973968437248	0.08695095253616725
32308	32431	0.20410145383420958	0.07228490037259025	0.05219022853208982
32308	32442	0.2876226201758392	0.08553500133506278	0.03853176185959217
32308	32443	0.3574141514410009	0.09508893544588425	0.04681343621554801
32308	32447	0.2347294461604903	0.07107983222378673	0.047536527930674866
32308	32450	0.31187691889170294	0.09419519715403823	0.04881688424307329
32308	32452	0.235403051387031	0.0779613650800995	0.03609304719728135
32308	32453	0.33731026676047776	0.09649092478450778	0.046876483032574634
32308	32454	0.1802434110246901	0.05998367648624904	0.03888462367436718
32308	32455	0.27558508579010366	0.08717003759718564	0.05449057845999561
32308	32457	0.18401802514479926	0.060850610505742746	0.04059426084242845
32308	32458	0.20957624005603365	0.06011658194014999	0.025580178396872655
32308	32459	0.33825988116901623	0.10879518743796336	0.08037466376217339
32308	32462	0.3020550284364267	0.09438961736062043	0.05653401254616436
32308	32463	0.2601134759156216	0.08396182365265338	0.05219022853208988
32308	32465	0.22810862447736624	0.07951771633310316	0.04185404745862864
32308	32466	0.2546436458792007	0.08220208406881352	0.05219022853208982
32308	32474	0.3317957848307479	0.09126549329725002	0.04802264994125094
32308	32475	0.34426503631306676	0.09199909884060177	0.05219022853208982
32308	32479	0.16415323991940117	0.05251425154602	0.025580178396872655
32308	32482	0.2760049963137555	0.07997554329530415	0.04858291380756641
32308	32483	0.2261915031618527	0.07608026682560161	0.05219022853208982
32308	32484	0.2733208509738173	0.08156050869800183	0.0382359878867955
32308	32485	0.2569604137414083	0.08968414926470893	0.05219022853208982
32308	32486	0.3954498691395646	0.1114857832580253	0.04805801873903781
32308	32487	0.18728015113140917	0.06839716613857559	0.05219022853208982
32308	32488	0.5000726502897954	0.12811298010807573	0.05610964360402204
32308	32489	0.2730485411416376	0.09705527168391646	0.06883220775705357
32308	32490	0.2814733979231212	0.11010568033838186	0.09110045552375445
32308	32491	0.19118122558868633	0.06871166151741089	0.05219022853208982
32308	32492	0.30827438376633204	0.08296728980322435	0.03723147762389423
32308	32493	0.232447200978684	0.08759336764361715	0.06025734786128645
32308	32494	0.3802104006780467	0.12179536317336405	0.0641320709805171
32308	32495	0.34842250207540115	0.10300699147759051	0.06526970429720569
32308	32496	0.29740401225520696	0.08409274802066581	0.046131494608105506
32308	32497	0.2644744877234709	0.08734700671583984	0.05512875314820109
32308	32498	0.2170892082993442	0.07088082316577372	0.04368203671159665
32318	32329	0.3759105313736186	0.10880746312304676	0.04815871608300282
32318	32331	0.3058589491673587	0.1232997108746717	0.09160965862770037
32318	32333	0.4326652948362085	0.13943752763612144	0.09160965862770037
32318	32335	0.455319596826612	0.13720668321886428	0.06695388448740192
32318	32336	0.414883958724112	0.14798767050194098	0.09160965862770037
32318	32337	0.45574065704301064	0.13982360812621822	0.0630257214046629
32318	32338	0.44141877052415934	0.15542917526408398	0.09160965862770037
32318	32339	0.3931389324166573	0.13981097803636075	0.09160965862770037
32318	32340	0.35348961645584587	0.11867951763757324	0.0738990854844549
32318	32341	0.33036779827082524	0.11727974738356688	0.0584873108059446
32318	32342	0.3674559680124729	0.14085326382115582	0.09160965862770043
32318	32343	0.36872364940395685	0.13000626410505084	0.08905730631384112
32318	32347	0.3580595970736391	0.11963035430004962	0.054964254531836954
32318	32369	0.4984937417380086	0.15204108372528982	0.09160965862770037
32318	32372	0.3695981626658933	0.1235903917696795	0.0758197678140613
32318	32373	0.43915843274806693	0.14151896989048884	0.05929872376124601
32318	32374	0.3426913467975197	0.1333774931679092	0.09160965862770037
32318	32375	0.378194245017093	0.14053155238835824	0.09160965862770037
32318	32376	0.6223423119584869	0.1852658464277312	0.09160965862770037
32318	32377	0.32531318056923236	0.1256682386047452	0.09160965862770037
32318	32378	0.3917652090237184	0.1404178818474467	0.09160965862770037
32318	32379	0.34196584473842595	0.11132791674182814	0.0584873108059446
32318	32380	0.3416302620003489	0.12250086243510368	0.08179791562687966
32318	32383	0.3139339329878535	0.12790611000926042	0.09160965862770037
32318	32392	0.32620793767116263	0.12223385876638418	0.09160965862770037
32318	32393	0.45409592063296084	0.1389479016347646	0.08112978020151584
32318	32395	0.4302393234090203	0.1463912422950427	0.09160965862770037
32318	32415	0.35678612237829316	0.11708738483781268	0.05929872376124601
32318	32428	0.38904582650656505	0.1373852537823798	0.08851125648131386
32318	32430	0.31617297525168303	0.12681823651674634	0.08611686614280711
32318	32431	0.33597881981780275	0.13253909441673595	0.08406991273447684
32318	32442	0.3608426838172897	0.11904138235364786	0.06350422599569527
32318	32443	0.37395879535776533	0.12011060782710882	0.0637719080351189
32318	32447	0.3701732007725457	0.13319188137813257	0.09054864023679088
32318	32450	0.3869768713483582	0.11611717959171464	0.06816014239535573
32318	32452	0.26723335430004697	0.09833208388506552	0.0664777398204629
32318	32453	0.444163472807162	0.12726000839417478	0.06410840547250785
32318	32454	0.3221869608019618	0.12082255178403101	0.09160965862770037
32318	32455	0.34866975339013256	0.11504185436380247	0.0584873108059446
32318	32457	0.34770544270383713	0.12728732607424695	0.09160965862770037
32318	32458	0.4032443891489502	0.13341197176680633	0.09160965862770037
32318	32459	0.4301222527665368	0.14448535778548463	0.08807805713265038
32318	32462	0.3566130811840198	0.12005725594121797	0.07870354464612728
32318	32463	0.3245188019170786	0.11085380407248017	0.0584873108059446
32318	32465	0.37669549794936186	0.13343607148182543	0.08199724803215269
32318	32466	0.3235294788644578	0.1131528995906479	0.06342589050878511
32318	32474	0.42495150344765426	0.12851723811893093	0.07613368468207382
32318	32475	0.42166747070481414	0.12828232005512236	0.06065841297294905
32318	32479	0.3146805740901018	0.12435048391272512	0.0792602742163131
32318	32482	0.33670312942964387	0.1174329008616444	0.07123445042838139
32318	32483	0.3604897431518609	0.13999653336796225	0.09160965862770037
32318	32484	0.38737280694207626	0.11857788761200336	0.06297647478371826
32318	32485	0.39419978358788804	0.14658061638138487	0.09160965862770037
32318	32486	0.3875963127174522	0.11074567261726598	0.04844086383900914
32318	32487	0.315114062390442	0.13123381283708285	0.09160965862770037
32318	32488	0.5488256003091722	0.14508744161218096	0.06005987808966007
32318	32489	0.24239629479939967	0.08286007912068515	0.04144412078392856
32318	32490	0.35625838560900225	0.1399421330671578	0.09160965862770037
32318	32491	0.32462140783358234	0.1322482451189245	0.09160965862770037
32318	32492	0.39133181491681324	0.13708410602840998	0.09160965862770037
32318	32493	0.36269465985244376	0.12977621694978536	0.08112066852003585
32318	32494	0.31991789819798533	0.10847428719486042	0.05569896903752414
32318	32495	0.38649487878611855	0.11670306609099403	0.0584873108059446
32318	32496	0.34276119942939837	0.10913604662964345	0.0584873108059446
32318	32497	0.3033086895489027	0.11599376606598626	0.08520492196265161
32318	32498	0.33801616621481284	0.11789576607971507	0.08015922895001604
32329	32331	0.3631285394863298	0.09953254919695094	0.048727238180454324
32329	32333	0.2759346394641289	0.08382548346579086	0.04348649790144932
32329	32335	0.2866456493174678	0.07984478086880403	0.030346876646677234
32329	32336	0.5447708430608256	0.15187382914185127	0.06633992280128853
32329	32337	0.28521238455783626	0.08127993899659784	0.034102161071227766
32329	32338	0.34429421824760653	0.09740471604971812	0.045197381485159616
32329	32339	0.33697138583344116	0.09332013501763758	0.048727238180454324
32329	32340	0.30670400197816033	0.08848500668342812	0.048727238180454324
32329	32341	0.2432211406083563	0.07843917744832378	0.048727238180454324
32329	32342	0.4541646418158118	0.1399702392521926	0.09323409911768349
32329	32343	0.258958139788754	0.07266648265156178	0.040898590230838305
