Young	Elderly	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32307	32378	0.4382680515624597	0.13777607251011967	0.07813180528793512
32307	32379	0.43107070057961994	0.12700735760297815	0.06436366098589086
32307	32380	0.34502894694000225	0.13583290927901598	0.0699369567754855
32307	32383	0.3544332006002549	0.10996451617712871	0.05542541102571885
32307	32392	0.31354019810431566	0.09481095955751222	0.047777438455798515
32307	32393	0.5443227551623562	0.15811798855707002	0.0710732238319085
32307	32395	0.2937709601050895	0.08573138780829483	0.03491321086811705
32307	32415	0.3613891399210004	0.12866585603748287	0.06996069459366949
32307	32428	0.3092894102035886	0.1070050443217445	0.06840472156750865
32307	32430	0.2961386345308644	0.10585325608103867	0.06698179691002948
32307	32431	0.23565008731226483	0.08479016927642477	0.0410043266689355
32307	32442	0.25613137611661146	0.08319883909546749	0.03993994827369218
32307	32443	0.29145296801099435	0.12814626476615776	0.10682596943003198
32307	32447	0.33640303444969544	0.11493060281467324	0.06877068267509845
32307	32450	0.3020231811828807	0.10116146801209301	0.053555179431831634
32307	32452	0.19166472113448946	0.06802108916503373	0.0337276551423763
32307	32453	0.35433511190612604	0.11341527678517703	0.04983609445561443
32307	32454	0.2949445577912155	0.09329785778525976	0.05150070113602001
32307	32455	0.5355099730389886	0.14628934044017994	0.06877435515163244
32307	32457	0.4018330544705552	0.12655769891066126	0.059534144012136414
32307	32458	0.2677988198157636	0.09218259045020134	0.04970026178351494
32307	32459	0.1975444803696093	0.06870178611736184	0.03230839781857198
32307	32462	0.2178757000631647	0.07388718072926291	0.035279390246251596
32307	32463	0.2681290004453284	0.09290051471556471	0.043713957842887785
32307	32465	0.21275821406687062	0.07924893017518046	0.05476007792819115
32307	32466	0.30064196664265197	0.10943721364827452	0.06793818362178494
32307	32474	0.22660491404805472	0.07081942249829916	0.035097157546323476
32307	32475	0.2572418319481571	0.0809367607929737	0.03897743342343496
32307	32479	0.36220599571016526	0.11403217708133938	0.05833886805709754
32307	32482	0.2585036710610171	0.08369126314379294	0.049756360351097095
32307	32483	0.2830937793940286	0.09511660860214902	0.04577025415165914
32307	32484	0.3494186438282449	0.120026305820544	0.08428715162700184
32307	32485	0.5124666159878709	0.15072189028477956	0.07057610948682691
32307	32486	0.2849486897684412	0.08527471060733297	0.039832635467603794
32307	32487	0.34370871275206344	0.115780498443516	0.06583838344823612
32307	32488	0.367917951542107	0.12813050586822652	0.09185906564020663
32307	32489	0.3781026714038322	0.12892737695117296	0.07738076866391153
32307	32490	0.3665423543775577	0.10446650696495911	0.04463490974939632
32307	32491	0.45026696884978373	0.141083413920258	0.07743174762925065
32307	32492	0.4334713578412522	0.14152546236646962	0.08863410847399744
32307	32493	0.36536573111497694	0.1167327219540699	0.04208176678720177
32307	32494	0.2662261903901919	0.08425774496000053	0.041173789976304276
32307	32495	0.2440382978200039	0.08286141463279083	0.04402233388493326
32307	32496	0.1694814454268811	0.07162519873270412	0.05246597683624099
32307	32497	0.271174264221685	0.10506417755825427	0.07200244554392421
32307	32498	0.3332027882168356	0.10915460808702392	0.059116115928235735
32309	32301	0.4334065188339711	0.1408454329465995	0.07093665761234136
32309	32303	0.43991175792332465	0.1310096835533174	0.07093665761234136
32309	32305	0.3650166000168694	0.11137274762048804	0.05534061937520396
32309	32306	0.37657449503403356	0.12289104658087295	0.05534061937520396
32309	32308	0.3708406840612048	0.11695918047410586	0.0562361023891671
32309	32318	0.4446110361747431	0.13623908586733072	0.07093665761234136
32309	32329	0.3731228299359699	0.11890926296247578	0.05534061937520396
32309	32331	0.5567485812522909	0.14709740780850708	0.07093665761234136
32309	32333	0.4127390551492701	0.12588463800508354	0.06511445132775284
32309	32335	0.4229630809302044	0.13673728172276672	0.062222536750718205
32309	32336	0.33604904456207046	0.11135257208165165	0.05752328710625365
32309	32337	0.3622047971093781	0.12602736397082875	0.05708435050637761
32309	32338	0.5740759948485704	0.14958177828774588	0.07093665761234136
32309	32339	0.5223728444725403	0.1567972644565818	0.070636504451416
32309	32340	0.4183733143103277	0.11718224438670113	0.05534061937520396
32309	32341	0.2676323226964622	0.10168751572632692	0.060691771931305594
32309	32342	0.40670817054432823	0.12732639117736716	0.07093665761234136
32309	32343	0.40485002255906627	0.1258447095639851	0.07093665761234136
32309	32347	0.470736343697794	0.12402850092559484	0.05534061937520396
32309	32369	0.3570363300285185	0.1066863771862608	0.04482965386551285
32309	32372	0.46551406628929015	0.13748043296100226	0.06975638359981573
32309	32373	0.4924283203828938	0.15935660526096834	0.0856998217516538
32309	32374	0.3840434789634395	0.12562843372230945	0.07093665761234136
32309	32375	0.3426341580774451	0.12040958828035617	0.07093665761234136
32309	32376	0.35529429797903544	0.11502720642809429	0.05534061937520396
32309	32377	0.296154190046033	0.09730046523949029	0.05534061937520396
32309	32378	0.4476763783591345	0.11927959243513352	0.04654597345764899
32309	32379	0.5628538880543207	0.15906137758821842	0.07093665761234136
32309	32380	0.36076120523998184	0.1163281082858267	0.05534061937520396
32309	32383	0.43119100339646965	0.12457656010735589	0.05534061937520396
32309	32392	0.39684073190912883	0.1143971218633378	0.05534061937520396
32309	32393	0.4456611629399483	0.1311010683433211	0.07013722451061766
32309	32395	0.3600958302540792	0.12214829118497032	0.07093665761234136
32309	32415	0.3749831068936369	0.11585773819361324	0.05768280111143742
32309	32428	0.360438095168936	0.10915603067672461	0.05534061937520396
32309	32430	0.38152559496983524	0.1145420205967761	0.05534061937520396
32309	32431	0.4434977293803037	0.1368123964365866	0.07093665761234136
32309	32442	0.34387954587302844	0.10323798071892533	0.05534061937520396
32309	32443	0.45620572610323384	0.17146237819768592	0.12221481135339896
32309	32447	0.3550983862741977	0.10466499485963968	0.05534061937520396
32309	32450	0.46547923414781506	0.15331286187682958	0.0692329936671583
32309	32452	0.34850200791357017	0.12007147921817156	0.07093665761234136
32309	32453	0.3823784950491394	0.11735926266305316	0.05534061937520396
32309	32454	0.45564360504754126	0.13795245116590613	0.06457399305695921
32309	32455	0.5119194536315883	0.13347024156816062	0.06428933434699458
32309	32457	0.5727261407154639	0.169184153099278	0.07200269720057195
32309	32458	0.3979300394630297	0.12849422530297006	0.05854370665576125
32309	32459	0.2851143029087776	0.10229331194669267	0.05534061937520396
32309	32462	0.3189729470137889	0.11142825485994885	0.07093665761234136
32309	32463	0.33946075056656966	0.12134382985665064	0.05534061937520396
32309	32465	0.3859405351917625	0.12784318943818035	0.07093665761234136
32309	32466	0.35245296918467534	0.12018337371197128	0.065212745597651
32309	32474	0.430109076843047	0.13287655752633865	0.06441043283139125
32309	32475	0.3771368530912004	0.1172407995923849	0.06707088166027897
32309	32479	0.4285041801493259	0.13043954815450062	0.05534061937520396
32309	32482	0.41069035722673436	0.1264899383126835	0.06774527382585616
32309	32483	0.4468874795147208	0.13603086225548214	0.05810644110387719
32309	32484	0.37490283609533426	0.11971239090881756	0.05769119727415284
32309	32485	0.460462570821544	0.1390347668147284	0.06211663092566522
32309	32486	0.4221612978090486	0.12061049187602133	0.04523948301010994
32309	32487	0.4203012727550727	0.1262729494348925	0.06484369281486857
32309	32488	0.46317520661224015	0.13888272261489035	0.08304902173274975
32309	32489	0.4236463416287678	0.12132791875333683	0.05534061937520396
32309	32490	0.5480597298734985	0.146356616296819	0.07048131805562541
32309	32491	0.46716732363557956	0.12896157939641686	0.05039186636712767
32309	32492	0.4342937219242488	0.1383300966566273	0.08450634942819901
32309	32493	0.5199780547229609	0.14723897655761567	0.06195660897932509
32309	32494	0.40531647732789267	0.1289931463543159	0.07093665761234136
32309	32495	0.3394757632497328	0.12745761282766058	0.0678615936297624
32309	32496	0.31274195707946467	0.10822431950575369	0.05534061937520396
32309	32497	0.3367898789870774	0.10902477158079572	0.05534061937520396
32309	32498	0.3796490896895314	0.11529899590428148	0.05454061808786226
32310	32301	0.4234234123572151	0.12898236072933636	0.06831303141885325
32310	32303	0.3167247136953132	0.10277462252717116	0.06255468938614589
32310	32305	0.3263239771971388	0.11403230913118002	0.056324641373563855
32310	32306	0.35640228082255854	0.11043051135757244	0.05061693011187807
32310	32308	0.35233561896931553	0.11245157446725487	0.05332950052465246
32310	32318	0.32560272291903947	0.1080350978012525	0.05004549896995658
32310	32329	0.40370240447331346	0.131406282241458	0.06255468938614589
32310	32331	0.48287281039634666	0.12389100910927597	0.05061693011187807
32310	32333	0.32248665484384653	0.10012758650707608	0.05061693011187807
32310	32335	0.33682535505778155	0.11978412977158008	0.06277798733031081
32310	32336	0.4200047226700587	0.125513835889962	0.05332950052465246
32310	32337	0.41260213129448076	0.13424272019226463	0.06255468938614589
32310	32338	0.547877510411904	0.15366793947242796	0.06261111560391464
32310	32339	0.37963225420766084	0.13079480500391516	0.06600015292873096
32310	32340	0.5140836836236793	0.13972984006351552	0.05332950052465246
32310	32341	0.41476195394921644	0.13741969623689823	0.07527224452909742
32310	32342	0.36368886107010956	0.1222388261583797	0.06255468938614595
32310	32343	0.38978403216042146	0.12164516961666999	0.05332950052465246
32310	32347	0.47290618622321046	0.1431782245901511	0.06255468938614589
32310	32369	0.47969988007463066	0.1420565689098097	0.060004699359001656
32310	32372	0.5235880332894793	0.15812598413208206	0.06975638359981573
32310	32373	0.6366649689800257	0.19889149621375884	0.12065906991406078
32310	32374	0.2446871715676457	0.09544863100864603	0.06255468938614589
32310	32375	0.34080926693486346	0.11871655357422337	0.06607442044177825
32310	32376	0.3299708984948975	0.11401366272547339	0.058020734509099725
32310	32377	0.3842289755888553	0.12994115277548318	0.06149467646825313
32310	32378	0.5852935396679735	0.15623032612595156	0.06440340227743846
32310	32379	0.6230299175963008	0.16786774162299625	0.07177624918068626
32310	32380	0.4484321275061767	0.1459672921658436	0.06877900844869589
32310	32383	0.5218941288108985	0.1481837966414974	0.05542541102571885
32310	32392	0.4557034880464275	0.12545993196453634	0.05332950052465246
32310	32393	0.6270921319664995	0.17440296210127432	0.07452516784186924
32310	32395	0.3128255874424957	0.10046357762261415	0.05061693011187807
32310	32415	0.5331450454099302	0.1510654449581435	0.07848218172889887
32310	32428	0.4644478602466328	0.13121605835454175	0.05332950052465246
32310	32430	0.3173850063295722	0.1024002079181502	0.055575381394189716
32310	32431	0.40168555305409165	0.12756816121730055	0.06255468938614589
32310	32442	0.383487303094724	0.11737324481478888	0.05332950052465246
32310	32443	0.3952207583352452	0.15644158829303362	0.12377841754651209
32310	32447	0.38876070554208164	0.12765788298838257	0.07273417777832603
32310	32450	0.5027294474804054	0.13870409207889	0.05332950052465246
32310	32452	0.3129100885325995	0.11373598153867633	0.06255468938614589
32310	32453	0.49982152979784605	0.1356734649543926	0.05332950052465246
32310	32454	0.3228366784219918	0.1023471076877405	0.051689609239220724
32310	32455	0.7189721099962869	0.17302156545043476	0.06877435515163244
32310	32457	0.3493213359159241	0.12494186905382781	0.06079516914363503
32310	32458	0.3987401431434538	0.124359583819901	0.0589652827818099
32310	32459	0.30128682589546757	0.10376955720580552	0.05332950052465246
32310	32462	0.29131117595457345	0.09780804871122085	0.05061693011187807
32310	32463	0.3234643187871247	0.12305937022476565	0.06255468938614589
32310	32465	0.37969779217660593	0.11460438074274631	0.05476007792819115
32310	32466	0.47805259061735517	0.1560805507062386	0.07677639949159687
32310	32474	0.43600148306000824	0.12221476029476094	0.051218483633027834
32310	32475	0.34417735716145337	0.10465163137198248	0.05332950052465246
32310	32479	0.2472222972871247	0.08936669268444593	0.06255468938614589
32310	32482	0.3501452310640756	0.11031112468396319	0.05332950052465246
32310	32483	0.423639310082655	0.12363492003422294	0.05332950052465246
32310	32484	0.27724409076812767	0.11048007063735071	0.08428715162700184
32310	32485	0.5846061135077958	0.16112844206717994	0.07057610948682691
32310	32486	0.4835970858269379	0.13620418839624374	0.06235876396808515
32310	32487	0.4862083445978419	0.14898855569044855	0.0680738554189102
32310	32488	0.5361126945194321	0.1583236611928921	0.09185906564020663
32310	32489	0.52021506909702	0.14590683205797586	0.05962497703880931
32310	32490	0.5661297611150817	0.14843846844959532	0.06255468938614589
32310	32491	0.597311645813499	0.1633824269827506	0.06746601576435818
32310	32492	0.5939420933372075	0.1666911195981393	0.08863410847399744
32310	32493	0.5766140217581499	0.15039994558171152	0.05332950052465246
32310	32494	0.21487399395989432	0.08608181719022928	0.05061693011187807
32310	32495	0.2727173225743594	0.09569060041496126	0.05061693011187807
32310	32496	0.3488306466159778	0.12008990214937411	0.057117093976893685
32310	32497	0.29308784348712935	0.10014577142832923	0.05061693011187807
32310	32498	0.43823652904263743	0.12482248777890619	0.05061693011187807
32311	32301	0.47757049661333745	0.13778423479784485	0.06831303141885336
32311	32303	0.4994059160745037	0.1450965819278638	0.08353109274504777
32311	32305	0.45882344741789516	0.14635459578254068	0.0866635261022094
32311	32306	0.41939253722296116	0.11851785137130962	0.0567541344034137
32311	32308	0.43110400543891503	0.1403668414392043	0.07444777289450244
32311	32318	0.3509147308929631	0.11723218934592991	0.06838136763622416
32311	32329	0.49781023441336664	0.15719833580308212	0.08727876037457499
32311	32331	0.4267598553997137	0.10531422373415673	0.037355487205880666
32311	32333	0.44478051544782665	0.13607049491508036	0.07369381172571143
32311	32335	0.2991054617272606	0.0993112796975267	0.05577553428530391
32311	32336	0.5067325752057557	0.16136888005073874	0.08727876037457499
32311	32337	0.5138621901996101	0.16057387260022007	0.08727876037457499
32311	32338	0.6249964927113687	0.1603996038989374	0.06548582173528184
32311	32339	0.27019534148787544	0.08486019897254556	0.05027574738010521
32311	32340	0.608844449697874	0.16844812315813307	0.08727876037457499
32311	32341	0.4879935470030072	0.16761968059149812	0.08727876037457499
32311	32342	0.5318080955778328	0.16450160378447662	0.08727876037457499
32311	32343	0.43034223622451045	0.13546631293837524	0.0713139274573582
32311	32347	0.468867727737495	0.13544987999933836	0.05861342347642995
32311	32369	0.5767010807646038	0.16557245667532255	0.08727876037457499
32311	32372	0.4834312344612421	0.14266860045924543	0.06793529343118698
32311	32373	0.6962943238869239	0.2114669657076368	0.12065906991406078
32311	32374	0.4026206963148739	0.14346029045977604	0.08029805512907018
32311	32375	0.4091478995532255	0.13625605893862056	0.0758892419501922
32311	32376	0.4372078915472648	0.14669695450431633	0.08727876037457499
32311	32377	0.43748925487138396	0.15201017864768382	0.07444777289450244
32311	32378	0.6026496544112134	0.166593292551278	0.07813180528793517
32311	32379	0.7090562505191171	0.1860690695509419	0.08727876037457499
32311	32380	0.4839238636750769	0.15390178793873086	0.07444777289450244
32311	32383	0.5674583633521602	0.1595090651602073	0.0731157332870358
32311	32392	0.4787415262165613	0.14343973526578915	0.07800834471640439
32311	32393	0.6331898929511184	0.16631417471906798	0.06748839876196477
32311	32395	0.3827087453512766	0.12344314175479526	0.07106209819183373
32311	32415	0.5638610293911355	0.17290834740661498	0.07848218172889898
32311	32428	0.4916044405480478	0.15477689223857066	0.08030560477210147
32311	32430	0.4944715333329951	0.15247628586955198	0.07620908026933104
32311	32431	0.500239952342276	0.15507050064637257	0.08727876037457499
32311	32442	0.45934149555770204	0.14535778448180553	0.08727876037457499
32311	32443	0.5483486404600759	0.18565446074437922	0.12377841754651209
32311	32447	0.4996225472386726	0.15508821947615548	0.07985339565514382
32311	32450	0.4280737652782942	0.12394710885017958	0.06377317184983111
32311	32452	0.44417953095489704	0.1456699111627038	0.08727876037457499
32311	32453	0.5875283536226363	0.16531642183327108	0.08727876037457499
32311	32454	0.4282637191121268	0.12073386002015421	0.0567541344034137
32311	32455	0.7048576883147095	0.18628763156619987	0.07598704030827086
32311	32457	0.3440693794451015	0.10833939707422685	0.059959949570158266
32311	32458	0.43716869194859176	0.12300941638249757	0.0589652827818099
32311	32459	0.38275997955946717	0.13286617508643672	0.08379909495887694
32311	32462	0.35743520936251855	0.12339746981632616	0.06711648910590773
32311	32463	0.5004830380616876	0.1611129349434366	0.08727876037457499
32311	32465	0.41744129228997173	0.12575131605519774	0.06995535239205741
32311	32466	0.5474203360556966	0.17050894562588712	0.07677639949159687
32311	32474	0.40863706109880565	0.12688646912787757	0.07444777289450244
32311	32475	0.43926239174612247	0.14035662311474356	0.08164687042222218
32311	32479	0.4229334838739631	0.1436363694662641	0.08366509724106219
32311	32482	0.3381969923206384	0.10801847684715968	0.05946442159831555
32311	32483	0.488250628652631	0.1358374516110247	0.05757111531052306
32311	32484	0.38638454838261965	0.14543536534572113	0.08428715162700184
32311	32485	0.5306980747033183	0.14394881301176127	0.07057610948682691
32311	32486	0.5094077721457737	0.13907185977787972	0.07254426737287178
32311	32487	0.6011577349903503	0.17325778539074657	0.07628309806748501
32311	32488	0.6501044203655257	0.186565111674211	0.09185906564020663
32311	32489	0.5684070082172796	0.16396959736135608	0.08370348067959466
