Elderly_sub1	Elderly_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32303	32454	0.20115471884299957	0.06958502122811772	0.04147141484960504
32303	32455	0.18628718470322175	0.06969188224292454	0.04147141484960504
32303	32457	0.11178663425116026	0.04909405633703897	0.034335685544398364
32303	32458	0.2497203010944199	0.07845677189917442	0.04147141484960504
32303	32459	0.41332962757723757	0.11778502392256204	0.05782865288420136
32303	32462	0.3532697230381384	0.09638883751337235	0.04974556992333773
32303	32463	0.21785387149535007	0.06925734399943152	0.04147141484960504
32303	32465	0.180629475679339	0.06586294046426473	0.04147141484960504
32303	32466	0.38136371509252964	0.10335080132365339	0.05049014684797115
32303	32474	0.23598137502690214	0.08461838474277165	0.04898940174425198
32303	32475	0.44843507881410616	0.1313381089057505	0.08028684627952731
32303	32479	0.31931818331114825	0.10141372579587439	0.06405391926022908
32303	32482	0.18087202986228185	0.062412622985204946	0.04147141484960504
32303	32483	0.14591155554621044	0.06432136017617295	0.04147141484960504
32303	32484	0.22729497647771174	0.0709131390683359	0.04147141484960504
32303	32485	0.299924584484906	0.08687772826692726	0.04147141484960504
32303	32486	0.2785592425740641	0.07979845702346706	0.04147141484960504
32303	32487	0.19455489777708684	0.07269583830540535	0.04147141484960504
32303	32488	0.4993246478240972	0.11694466762008945	0.04147141484960504
32303	32489	0.22874884942120538	0.06946394902777346	0.04147141484960504
32303	32490	0.23605280992464	0.07978014632566882	0.04147141484960504
32303	32491	0.36447717660257617	0.10630140787625746	0.05912094688805891
32303	32492	0.2510504602737615	0.09329383331302188	0.058944628008728295
32303	32493	0.1351626732115861	0.05620258170178604	0.04147141484960504
32303	32494	0.18375992999834667	0.06596310121770367	0.04147141484960504
32303	32495	0.21109007459423418	0.07156597363125668	0.04147141484960504
32303	32496	0.16318437020661325	0.0573511562525955	0.034335685544398364
32303	32497	0.1894190268261628	0.06623637121662168	0.04147141484960504
32303	32498	0.3180972825052003	0.08660445129273005	0.04147141484960504
32305	32306	0.17667302178338024	0.06892750713146788	0.05294185964397896
32305	32308	0.1521687079103755	0.05830785373073934	0.04618266786439429
32305	32318	0.1441974475894811	0.04829469331104028	0.026821196809912573
32305	32329	0.3443502096806472	0.11300337914602816	0.06982537046453718
32305	32331	0.2626386142280457	0.07896975240116502	0.03761416219433755
32305	32333	0.13716601252566835	0.054867121633854606	0.04171503309532415
32305	32335	0.16189044255074525	0.057845362161725956	0.03711398066453253
32305	32336	0.25508358391914127	0.09227642811759972	0.05597400970237654
32305	32337	0.24726781799062403	0.06861260687100842	0.0383447690191685
32305	32338	0.42265028313585556	0.13712730968603537	0.07083302726076013
32305	32339	0.14777528231572945	0.051313156747297174	0.030860813443491564
32305	32340	0.12852764218192458	0.0413519761729619	0.018116382139955756
32305	32341	0.25184228789505214	0.07211323577507946	0.04784587845317423
32305	32342	0.273081554544412	0.08294773535331054	0.045918389199710086
32305	32343	0.16404730099371811	0.06025661944776879	0.040802771101100754
32305	32347	0.17680712223978562	0.062813047904764	0.04774528852678461
32305	32369	0.23041863340936464	0.08108612196593175	0.06194546000568779
32305	32372	0.10896401153225682	0.05320960854447812	0.04663749289390029
32305	32373	0.18942181333343827	0.06486771311421335	0.036074092704690586
32305	32374	0.11500751920515068	0.0398663750128454	0.02072772092122288
32305	32375	0.1237988835693497	0.05492090531899792	0.046238525577298906
32305	32376	0.22182164424234785	0.07462386609622534	0.04045143546167873
32305	32377	0.09222936060526904	0.03258287757636734	0.015808028080229297
32305	32378	0.1783144305876149	0.051005992819332664	0.026944017712048907
32305	32379	0.08222979760233404	0.030488759217827142	0.016616483449091612
32305	32380	0.19774439909074187	0.06569404248129546	0.03875079937532555
32305	32383	0.06316381003030475	0.023619310514683915	0.012095930540404476
32305	32392	0.17564023341140284	0.054129296887628665	0.028363910196013364
32305	32393	0.23528601033300245	0.08467635796635183	0.05210179813599203
32305	32395	0.12626639973589646	0.04695375058250878	0.025611098271965616
32305	32415	0.19113389375721934	0.07370883384019762	0.04410699685053776
32305	32428	0.2008679150872968	0.07342632494921993	0.04371238292746582
32305	32430	0.09968460038900451	0.029502843639202376	0.012095930540404476
32305	32431	0.15611294589083907	0.05123664151270416	0.02341159364621115
32305	32442	0.11955361525365821	0.03997457939956858	0.02056508905826726
32305	32443	0.13942520502766914	0.04759917077195992	0.0307649889291699
32305	32447	0.1761026400940926	0.05719173330194285	0.036249992561971145
32305	32450	0.2139471738363215	0.0733646129339471	0.055946724817308
32305	32452	0.10295332381454841	0.03563622797061434	0.023742303790971475
32305	32453	0.11073432735099997	0.04322757723190672	0.03276086497265007
32305	32454	0.1011490270114877	0.03395058706852773	0.020523147288880883
32305	32455	0.11273238426240234	0.04091459434466537	0.027749844245334887
32305	32457	0.09049004552703999	0.03650881935551071	0.023813184292491685
32305	32458	0.14548068216519205	0.04670617759669575	0.025095432854257638
32305	32459	0.3484146272663179	0.1066043116173806	0.05782865288420136
32305	32462	0.29695083504313713	0.0865722993185964	0.04570490514514225
32305	32463	0.17882207917321846	0.05688524947099209	0.03213293698160824
32305	32465	0.11663904700815825	0.040454511506887406	0.02140539303111405
32305	32466	0.2681349307771726	0.08297626776874252	0.05049014684797115
32305	32474	0.12520307845130674	0.05939810580632668	0.04815003117508787
32305	32475	0.33694947185722346	0.11540601045118924	0.08028684627952731
32305	32479	0.20290176710267632	0.080030656843393	0.06405391926022908
32305	32482	0.15123082455013914	0.057899009489734525	0.04718389536208589
32305	32483	0.06611874787253846	0.02734490846114916	0.01592027401715035
32305	32484	0.14139641132827857	0.046790036997104476	0.023358848290898515
32305	32485	0.20410268010669314	0.06419702897366467	0.0410464720406567
32305	32486	0.20941452739472	0.06256140283330641	0.029595429835341025
32305	32487	0.10843755039310493	0.04351080863010643	0.03046413578735019
32305	32488	0.38884370984239974	0.09888943447593229	0.03957879270265874
32305	32489	0.1723848192440549	0.05302814834590879	0.025664709768901006
32305	32490	0.18662371782007076	0.06893888252371157	0.041054302094050366
32305	32491	0.26011422883084034	0.08752235274959326	0.05912094688805891
32305	32492	0.18859524849365955	0.07729157039578728	0.058944628008728295
32305	32493	0.08467494609825554	0.032564290085652293	0.02215060461702667
32305	32494	0.10448365713910668	0.03771251878285312	0.02005533124222658
32305	32495	0.11839190460495891	0.048216475421940456	0.029617176661757616
32305	32496	0.1434189120728887	0.04601259900707316	0.02966664792627921
32305	32497	0.1018973212829915	0.03158739488754605	0.01387459916406919
32305	32498	0.20941228726441463	0.05966921921769836	0.027001464008174603
32306	32308	0.15839221845803025	0.05164289758263789	0.026000179343911634
32306	32318	0.22825806346791072	0.08040478874100906	0.05294185964397896
32306	32329	0.42970588058804005	0.1288581988076347	0.06982537046453718
32306	32331	0.2920173583487728	0.08371916064951719	0.03735702640733363
32306	32333	0.16636722807556537	0.07173887523364708	0.05294185964397896
32306	32335	0.2172295669050086	0.07876843680181203	0.05294185964397896
32306	32336	0.2476644299772836	0.08756429649259467	0.050663820350286604
32306	32337	0.3475943484693155	0.09430054475503451	0.05294185964397896
32306	32338	0.4951467722868484	0.1488972480662002	0.07083302726076013
32306	32339	0.17697187727563468	0.06368809253932205	0.04277298446713207
32306	32340	0.20698130291796635	0.07203614597505359	0.05294185964397896
32306	32341	0.35761751885709403	0.0976140937663403	0.05294185964397896
32306	32342	0.35693892037946007	0.10351054064795503	0.05294185964397896
32306	32343	0.1840121967384975	0.06972185481251475	0.05294185964397896
32306	32347	0.17412414321010805	0.0590770945220127	0.03357758085595608
32306	32369	0.2365351168518508	0.0879689758907938	0.05294185964397902
32306	32372	0.09704550649359772	0.04057436911397274	0.02916151512686682
32306	32373	0.1803393939254338	0.07070036155240296	0.05008195702680629
32306	32374	0.1782558590058772	0.0719085004777413	0.05294185964397896
32306	32375	0.12021252385134495	0.04489958780931747	0.02916151512686682
32306	32376	0.2543420743446535	0.0876522958445614	0.05294185964397896
32306	32377	0.17758503151266186	0.06997367799882653	0.05294185964397896
32306	32378	0.23638608444174283	0.0754870073157111	0.05294185964397896
32306	32379	0.17696303927094983	0.07187668691950345	0.05294185964397896
32306	32380	0.30136691674558785	0.09308230953915386	0.04977336402194166
32306	32383	0.14851948093769757	0.06627626672283207	0.05294185964397896
32306	32392	0.26407085354537607	0.08145600687722096	0.05294185964397896
32306	32393	0.22638877518407385	0.0736574733263793	0.03973703040516818
32306	32395	0.17936029541144102	0.07227907904698332	0.05294185964397896
32306	32415	0.25931397721917115	0.0921413426542234	0.047183077536755436
32306	32428	0.18307033430475328	0.07023879711338	0.04201116003698391
32306	32430	0.17423234114882968	0.06683992515431521	0.05294185964397896
32306	32431	0.19212242581575661	0.0665701163223038	0.035121982442696376
32306	32442	0.17680247465182442	0.06898334279866206	0.05294185964397896
32306	32443	0.24627322931268586	0.08078896071221006	0.05294185964397896
32306	32447	0.26711803893163255	0.08476008418175056	0.05294185964397896
32306	32450	0.23164032180777094	0.07832681282892064	0.05294185964397902
32306	32452	0.1563972310231193	0.06569772971006235	0.05294185964397896
32306	32453	0.20331804246938728	0.0765410597805831	0.05294185964397896
32306	32454	0.18438376178258126	0.07014824085146655	0.05294185964397896
32306	32455	0.2039161742383392	0.07465614669860508	0.05294185964397896
32306	32457	0.1758457164344328	0.07188578157229865	0.05294185964397896
32306	32458	0.18485716061260515	0.06754854966233206	0.04464356974799122
32306	32459	0.4282613849887715	0.12242912438432185	0.05782865288420136
32306	32462	0.33522833528955714	0.10126638376296886	0.049745569923337785
32306	32463	0.17202993229559088	0.057389186635576454	0.0306631544890672
32306	32465	0.18988198144231888	0.0725148782612773	0.05294185964397896
32306	32466	0.36341679364808094	0.10515282148479502	0.05294185964397896
32306	32474	0.19042177230428708	0.0842508412098709	0.05294185964397896
32306	32475	0.4462690441783277	0.1330220928879912	0.08028684627952731
32306	32479	0.25193789670625605	0.09649829459109209	0.059458365861468465
32306	32482	0.13417133746422621	0.045840098663406374	0.02560841469860131
32306	32483	0.15147441877993129	0.06769354267783262	0.05294185964397896
32306	32484	0.22124731611812543	0.07612355465822372	0.05102267468634292
32306	32485	0.2895220335912744	0.09115262176988814	0.04895369663175264
32306	32486	0.21946198433170155	0.07095816759020886	0.035129159790487474
32306	32487	0.17783639172358906	0.07297567352520345	0.05294185964397896
32306	32488	0.4603512816403175	0.11355494665188276	0.05294185964397896
32306	32489	0.15888898772750487	0.058715550412496	0.04061364455798322
32306	32490	0.22458426227471756	0.07463557166262436	0.041054302094050366
32306	32491	0.35567984370939537	0.10837512473735396	0.05912094688805891
32306	32492	0.2068485075409351	0.08005967063987907	0.05294185964397902
32306	32493	0.14116987477944026	0.06182011799530182	0.0471180653901051
32306	32494	0.137425657794906	0.05467416364092178	0.03997485354953623
32306	32495	0.20232681033882144	0.07642699147733374	0.051811780002171015
32306	32496	0.2166034012045367	0.07573454518225477	0.05294185964397896
32306	32497	0.18226820341814676	0.06951571921018074	0.05294185964397896
32306	32498	0.31593124786942184	0.08913758651140063	0.05294185964397896
32308	32318	0.25817158207744856	0.07718780309050637	0.04618266786439429
32308	32329	0.42992885367001243	0.1256393004668875	0.06982537046453718
32308	32331	0.22750217863125538	0.06841943867436005	0.03735702640733363
32308	32333	0.19129146532307467	0.07410553531365684	0.04618266786439429
32308	32335	0.22581366204323294	0.07600535323474972	0.04618266786439429
32308	32336	0.26801547404659964	0.08659379403768465	0.0488901711714268
32308	32337	0.31334980610570407	0.08418435270671959	0.04618266786439429
32308	32338	0.4761795708254917	0.14453061385309363	0.07083302726076013
32308	32339	0.1807905230359092	0.05875425479463603	0.03487531811695144
32308	32340	0.23604523324355725	0.06992664537931056	0.04618266786439429
32308	32341	0.3306364833221669	0.08843109319851218	0.04784587845317423
32308	32342	0.37936503338702743	0.10038984528262902	0.04618266786439429
32308	32343	0.21910238292222772	0.07746434429525949	0.04618266786439429
32308	32347	0.17259846870263623	0.053352688417529874	0.028805155830556095
32308	32369	0.2762045776561934	0.09114004428921525	0.058092551414143156
32308	32372	0.1239048546964508	0.040124332232685016	0.023221875530442082
32308	32373	0.23999391888993066	0.07533350064781486	0.04446123981781758
32308	32374	0.187552211946243	0.06478623803945445	0.04618266786439429
32308	32375	0.13140181246969768	0.042388786936210426	0.023221875530442082
32308	32376	0.28328825484257597	0.08957871255102447	0.04618266786439429
32308	32377	0.18495805359238632	0.06385228292351332	0.04618266786439429
32308	32378	0.2710431235747322	0.07494719092049858	0.04618266786439429
32308	32379	0.15838725607467172	0.05857796692133093	0.04618266786439429
32308	32380	0.26897869510312516	0.08119901344141343	0.041875697671761025
32308	32383	0.15589250301742202	0.059777436818392496	0.04618266786439429
32308	32392	0.228414852972468	0.0679919934205721	0.04618266786439429
32308	32393	0.20745858458010946	0.06780092339997924	0.03973703040516818
32308	32395	0.22553991773370544	0.07605732210149792	0.04571803940520425
32308	32415	0.2594707154089796	0.08764497488586374	0.04410699685053787
32308	32428	0.16932184414242318	0.05523981437692866	0.03120421643690796
32308	32430	0.19587107744641818	0.062431152267324715	0.04618266786439429
32308	32431	0.1530459859961329	0.051162945926080526	0.029501265233707663
32308	32442	0.2158813406414078	0.06792228736990724	0.04618266786439429
32308	32443	0.21413748227920487	0.06936761333825296	0.04618266786439429
32308	32447	0.26828072541691517	0.07812262246224881	0.04618266786439429
32308	32450	0.24957509786783727	0.08450334327529786	0.05274410928737039
32308	32452	0.1956820168016657	0.06546304963383118	0.04618266786439429
32308	32453	0.19233251918210315	0.0674387912668849	0.04618266786439429
32308	32454	0.19988119670474014	0.0666218023671445	0.04618266786439429
32308	32455	0.21128919631806364	0.06895171253670625	0.04618266786439429
32308	32457	0.18321873851415726	0.0659421262481061	0.04618266786439429
32308	32458	0.20186741465147906	0.05976759689853027	0.036745903397810586
32308	32459	0.4552227783389231	0.12152627279067478	0.05782865288420136
32308	32462	0.3368813186614287	0.09161334675511608	0.04352820826566717
32308	32463	0.2175524978107461	0.06343345118780104	0.03213293698160824
32308	32465	0.21275927061808808	0.06820584743736224	0.04618266786439429
32308	32466	0.3072994358887961	0.0872497824724653	0.04618266786439429
32308	32474	0.21204828663857767	0.0821212837290871	0.04898940174425198
32308	32475	0.4019428466789773	0.1255749140772423	0.08028684627952731
32308	32479	0.2664597612253668	0.09517536626970771	0.06405391926022908
32308	32482	0.15894032828275623	0.04983341557991101	0.023221875530442082
32308	32483	0.15884744085965574	0.06134504170783875	0.04618266786439429
32308	32484	0.21428357357646194	0.06769838165784534	0.045401957477354205
32308	32485	0.237214687661293	0.07308642032163455	0.04333297942276393
32308	32486	0.21078074623295162	0.06065447626124452	0.02950844258149876
32308	32487	0.18792598064426302	0.06655187962333632	0.04618266786439429
32308	32488	0.4485004591862826	0.10965253710619897	0.04618266786439429
32308	32489	0.18653246787025818	0.06172691170226876	0.03499292734899451
32308	32490	0.18709627228216202	0.06374158564979966	0.041054302094050366
32308	32491	0.30745251694461184	0.0932182320576119	0.05230655678697449
32308	32492	0.20444902197055903	0.0758888182726951	0.058944628008728295
32308	32493	0.15056771478506825	0.05634221261418799	0.04149734818111639
32308	32494	0.14946013877580616	0.052739158998339926	0.032077187199355595
32308	32495	0.16647299155193845	0.06229555360959765	0.04618266786439429
32308	32496	0.23789423230938134	0.07164237147647723	0.04618266786439429
32308	32497	0.19462601427010878	0.06335008791761554	0.04618266786439429
32308	32498	0.2733184044760677	0.07572995468967417	0.04618266786439429
32318	32329	0.3734376622852618	0.11162248405148444	0.05755639051162498
32318	32331	0.2992385397970769	0.08070711516735941	0.03606297249350099
32318	32333	0.19504394076415466	0.06972610881520486	0.04171503309532415
32318	32335	0.1962908099406086	0.06568342050238898	0.03711398066453253
32318	32336	0.3096915538060243	0.09687537782149884	0.05597400970237654
32318	32337	0.3195465510135023	0.08346554595884507	0.04091749006756018
32318	32338	0.47106117920011326	0.13474974371454632	0.06818639954454842
32318	32339	0.255968644356718	0.07274138191573375	0.032216806863961944
32318	32340	0.17975423820980113	0.05794066776309956	0.032216806863961944
32318	32341	0.3014759855558678	0.08067401114933022	0.04784587845317423
32318	32342	0.3281701331098587	0.09089753998065324	0.045918389199710086
32318	32343	0.2300474571910862	0.07344104811330789	0.040802771101100754
32318	32347	0.23926384143710383	0.07403372219276894	0.043188811693430806
32318	32369	0.2836197127188267	0.0899964912224483	0.06194546000568779
32318	32372	0.15883786372141578	0.06691633414239628	0.04663749289390029
32318	32373	0.20778945966450157	0.06440962119895562	0.036074092704690586
32318	32374	0.15827555848295632	0.05486773038836769	0.0313224309283463
32318	32375	0.20776168104771453	0.07158719165793195	0.046238525577298906
32318	32376	0.281525967997267	0.08742212011691035	0.04045143546167873
32318	32377	0.16445236485235182	0.05507885282627716	0.032216806863961944
32318	32378	0.24236832719852672	0.06762874700146361	0.032216806863961944
32318	32379	0.17418038054369436	0.057592453915027764	0.032216806863961944
32318	32380	0.25977470972616307	0.07583742425634074	0.04641028440780148
32318	32383	0.13538681427738752	0.050298190292407306	0.032216806863961944
32318	32392	0.25101727829411224	0.06969098286556172	0.032216806863961944
32318	32393	0.2988659564955688	0.09707070666003198	0.05758013889875263
32318	32395	0.1604774132886286	0.05126806602352388	0.026821196809912573
32318	32415	0.20482583797858278	0.06906661754370166	0.04410699685053776
32318	32428	0.28865389845822137	0.08853866421234269	0.04371238292746582
32318	32430	0.16576912966073337	0.05274406751382779	0.032216806863961944
32318	32431	0.21887558023477266	0.06904007796580869	0.032216806863961944
32318	32442	0.16944378339102906	0.05689484497716688	0.032216806863961944
32318	32443	0.23314056265237582	0.06829509930393439	0.032826289509719664
32318	32447	0.22246591821472378	0.06421489192284469	0.032216806863962
32318	32450	0.29633410427686463	0.08774390916964886	0.055946724817308
32318	32452	0.1653502106388956	0.05693836019306978	0.032216806863961944
32318	32453	0.1839806525122435	0.06423573095354533	0.03276086497265007
32318	32454	0.1514716250468655	0.04739853722005381	0.026821196809912573
32318	32455	0.17670295197104846	0.0582346470656363	0.032216806863961944
32318	32457	0.1517019194952946	0.05602640139239291	0.032216806863961944
32318	32458	0.25400307807523326	0.07314531675806607	0.033830903625148845
32318	32459	0.3261348670695945	0.09947737492118623	0.053020641522303125
32318	32462	0.34371536019989973	0.09349573099588764	0.04974556992333773
32318	32463	0.24824708097605525	0.07201108115832586	0.032216806863961944
32318	32465	0.14087791891296902	0.052094179087468634	0.032216806863961944
32318	32466	0.3147664517098613	0.08714248902371194	0.05049014684797115
32318	32474	0.15026631591360495	0.050193080879826144	0.026821196809912573
32318	32475	0.4056782940665003	0.12276991379863474	0.08028684627952731
32318	32479	0.2792400543925407	0.08972908794561477	0.06405391926022908
32318	32482	0.22345382879722192	0.07296801640030053	0.04718389536208589
32318	32483	0.13834175211962124	0.05215151135154939	0.032216806863961944
32318	32484	0.1793504993420022	0.05384200116468923	0.026821196809912573
32318	32485	0.3167200061870115	0.08426227801353667	0.0410464720406567
32318	32486	0.29964476190945716	0.08069072733098158	0.032216806863961944
32318	32487	0.19047349862424867	0.062187037783315094	0.032216806863961944
32318	32488	0.43564265951417713	0.10276050639542167	0.03957879270265874
32318	32489	0.23718080171443473	0.06869188252114779	0.032216806863961944
32318	32490	0.24663219927141733	0.07835228159567717	0.03750205430662712
32318	32491	0.31904523527476486	0.09500629400030457	0.05912094688805891
32318	32492	0.2390179729734998	0.08501020910660897	0.058944628008728295
32318	32493	0.15689795034533832	0.05506785910387901	0.032216806863961944
32318	32494	0.19360863581215776	0.06170720880050291	0.030858373352236956
32318	32495	0.20535584775881732	0.0697747939147552	0.032216806863961944
32318	32496	0.1756950220177212	0.05900330325636552	0.030934444970085684
32318	32497	0.14924295747819932	0.051908793653554754	0.032216806863961944
32318	32498	0.293025068512254	0.07799278008285555	0.03366287908731558
32329	32331	0.5292286359968504	0.13715758970561331	0.06982537046453718
32329	32333	0.3994688914734223	0.12230070297830453	0.06982537046453718
32329	32335	0.4161486659962484	0.12348142045730566	0.06982537046453718
32329	32336	0.5193305517192233	0.1441397354498514	0.06982537046453718
32329	32337	0.3435037444075574	0.10477257077738555	0.05987206253360733
32329	32338	0.2969693622548209	0.08480683111140871	0.05176189227673578
32329	32339	0.4254814197264175	0.12288392260989442	0.06982537046453718
32329	32340	0.3909487403383238	0.1168565424830893	0.06982537046453718
32329	32341	0.34993558292821847	0.10971654126499247	0.06299764276850661
32329	32342	0.5305896023697811	0.1372728553755927	0.06982537046453718
32329	32343	0.4032272251989608	0.12260454417712059	0.06982537046453718
